artist_credit,name,artist_count,ref_count,created
id-263320,Sound_00,1,12,2011-05-16 163211.963929+00
id-1161855,Camilla Belle,1,4,2013-05-05 175219.38757+00
id-430190,Christian Quast,1,47,2011-05-16 163211.963929+00
id-2377037,Ripping Wings Off Birds,1,4,2019-03-01 122755.665651+00
rec-3222689-dup-1,Malarkey  Hobed,2,4,2022-02-09 145004.885816+00
rec-3222689-dup-0,Malarkey  Hived,2,4,2022-02-09 145004.885816+00
id-700619,East  Young,1,42,2011-05-16 163211.963929+00
id-1222794,Kris Roche,1,20,2013-10-03 212921.77097+00
id-974820,Koolaid Global Tyranny,1,14,2012-04-23 175955.734114+00
id-867614,Valuatir,1,59,2011-10-09 104712.823813+00
rec-655947-dup-1,The Load3d Dice,1,10,2011-05-16 163211.963929+00
rec-1206852-dup-0,Robbie Taylor  Behny Royal,2,8,2013-08-18 053503.901762+00
rec-1273771-dup-0,The Oveetones,1,44,2014-02-09 190021.633822+00
id-458165,Granturismo,1,10,2011-05-16 163211.963929+00
id-1740628,Erb / Baker / Zerang,3,16,2016-10-27 191030.673769+00
rec-1110094-dup-1,Nefas6t,1,16,2013-01-09 230732.826987+00
rec-1110094-dup-0,Nefaatt,1,16,2013-01-09 230732.826987+00
id-260876,Steinberg,1,28,2011-05-16 163211.963929+00
id-668001,Nachtvorst,1,36,2011-05-16 163211.963929+00
id-216690,The Complements,1,12,2011-05-16 163211.963929+00
id-216692,The Pinkslips,1,24,2011-05-16 163211.963929+00
id-157942,Mashup,1,19,2011-05-16 163211.963929+00
rec-582887-dup-0,Illzills,1,6,2011-05-16 163211.963929+00
id-922941,Megaclown,1,52,2012-01-12 144714.294722+00
rec-708756-dup-0,Kevin Hajmond,1,6,2011-05-16 163211.963929+00
id-286854,epoq,1,50,2011-05-16 163211.963929+00
id-565924,Mort La Creier,1,14,2011-05-16 163211.963929+00
id-327610,Slideshaker,1,32,2011-05-16 163211.963929+00
id-690673,Testube Babies / Casper,1,2,2011-05-16 163211.963929+00
id-720230,Me and Mark,1,10,2011-05-16 163211.963929+00
rec-650667-dup-0,Robor0bika,1,12,2011-05-16 163211.963929+00
id-850066,Effloresce,1,30,2011-08-19 152456.228753+00
id-740524,Goreshack,1,32,2011-05-16 163211.963929+00
id-410759,Interstellar,1,51,2011-05-16 163211.963929+00
id-140255,Tusk,1,79,2011-05-16 163211.963929+00
id-271112,Elctrikchair,1,8,2011-05-16 163211.963929+00
id-1487960,Galitza / The Bilderberg Group,2,2,2015-06-05 073155.171264+00
id-1025544,Moreso,1,12,2012-07-28 170418.738147+00
id-635041,Off Mind,1,8,2011-05-16 163211.963929+00
id-455073,Driemanskap,1,54,2011-05-16 163211.963929+00
id-2130548,COLDCLOUD,1,70,2017-12-18 225819.604748+00
id-1613284,Seckou Keita SKQ,1,22,2016-02-20 140052.38211+00
id-1102832,Willard Cantelon,1,6,2012-12-27 004923.567815+00
id-2751366,Saw,1,77,2020-07-05 030226.743528+00
id-730302,Fast Vision Soul,1,15,2011-05-16 163211.963929+00
id-1169581,DJ Nic-E,1,8,2013-05-23 095603.418127+00
id-716335,ABSOLUTE CASTAWAY,1,732,2011-05-16 163211.963929+00
id-195594,Chicken Fried Funk,1,26,2011-05-16 163211.963929+00
id-11618,The Tel Aviv Singers  Musicians,1,4,2011-05-16 163211.963929+00
id-2845353,Captain Dan and The Scurvy Crew,1,203,2020-11-06 090624.926613+00
id-171784,Das Atom,1,12,2011-05-16 163211.963929+00
id-274125,Alamos,1,57,2011-05-16 163211.963929+00
rec-802417-dup-0,Schweingund,1,76,2011-05-16 163211.963929+00
id-795218,Marsfield,1,18,2011-05-16 163211.963929+00
id-1210277,Acta,1,8,2013-08-27 110459.11572+00
id-1207186,Evil Cannibal,1,10,2013-08-19 014258.079983+00
id-405216,Blueberrys Boots,1,10,2011-05-16 163211.963929+00
id-676208,Nick Verwey,1,8,2011-05-16 163211.963929+00
id-145052,Biscuits,1,4,2011-05-16 163211.963929+00
id-593105,Taschenrechnermusikant,1,38,2011-05-16 163211.963929+00
id-370366,PUZIQUe,1,40,2011-05-16 163211.963929+00
id-995300,Sona Vabos,1,20,2012-06-01 134123.547289+00
id-1207989,Natalie Villa feat. Marco Lobos  Liquid,3,2,2013-08-20 210042.243537+00
rec-384970-dup-0,Terrells Msgic Flutes,1,22,2011-05-16 163211.963929+00
id-16063,DJ Mocean,1,4,2011-05-16 163211.963929+00
id-82923,Bombario,1,19,2011-05-16 163211.963929+00
id-136285,Jay Welsh,1,26,2011-05-16 163211.963929+00
id-465878,Brian Deer,1,8,2011-05-16 163211.963929+00
id-502074,Treva Spontaine,1,38,2011-05-16 163211.963929+00
rec-377111-dup-0,Board of Durectors,1,33,2011-05-16 163211.963929+00
id-478643,The Underground Railroad,1,32,2011-05-16 163211.963929+00
rec-2222601-dup-0,Captain Johnnv Sausage,1,30,2018-05-25 001546.125043+00
id-357059,Spineless,1,14,2011-05-16 163211.963929+00
id-2352049,Where Is the Glory,1,14,2019-01-22 160017.860746+00
id-529869,Rosies Boy,1,6,2011-05-16 163211.963929+00
id-1205057,Bam Crawfords Purpose,1,30,2013-08-12 210100.925139+00
id-704476,ColorTv,1,14,2011-05-16 163211.963929+00
id-559656,Chris Vareland,1,10,2011-05-16 163211.963929+00
id-268078,Colone,1,82,2011-05-16 163211.963929+00
id-462473,Guillaume La Tortue  Chris Carrier,1,26,2011-05-16 163211.963929+00
id-1194671,Sniper,1,10,2013-07-21 141109.246368+00
rec-355090-dup-0,Bajero,1,38,2011-05-16 163211.963929+00
id-1181623,Clan of the Cave Bear,1,16,2013-06-23 082130.974449+00
id-3226118,Jaro Sounder,1,4,2022-02-14 030501.934792+00
id-1181621,Adam Faucett,1,96,2013-06-23 080543.949081+00
id-644039,Machinima,1,5,2011-05-16 163211.963929+00
id-792924,Charley Straight and His Rendezvous Orchestra,1,12,2011-05-16 163211.963929+00
id-40059,A New Funky Generation,1,30,2011-05-16 163211.963929+00
rec-684881-dup-0,Mass Turloo,1,4,2011-05-16 163211.963929+00
id-1219184,Devourment,1,8,2013-09-22 172929.64557+00
id-481575,Ed McCaskey,1,6,2011-05-16 163211.963929+00
id-840049,ST,1,4,2011-07-17 145349.961198+00
id-1037185,The Paranoids,1,7,2012-08-19 172622.90069+00
id-42566,Yellowstone,1,15,2011-05-16 163211.963929+00
id-373816,Discemi,1,22,2011-05-16 163211.963929+00
id-301738,Age Control,1,8,2011-05-16 163211.963929+00
id-578963,Lets Grow Things,1,8,2011-05-16 163211.963929+00
rec-120150-dup-1,Suzanne Tenv,1,56,2011-05-16 163211.963929+00
rec-120150-dup-0,Suzarine Teng,1,56,2011-05-16 163211.963929+00
id-853782,Namcha,1,24,2011-08-31 135639.617033+00
id-1064601,Bill Crittenden  The Sweet Georgia Boys,1,28,2012-10-14 172559.642027+00
id-762004,Imaginary Steps,1,8,2011-05-16 163211.963929+00
id-406101,DJ Governor,1,39,2011-05-16 163211.963929+00
id-154375,Standoff,1,6,2011-05-16 163211.963929+00
id-372633,Gentle Tuesday,1,39,2011-05-16 163211.963929+00
rec-313740-dup-0,Die Tesgers,1,8,2011-05-16 163211.963929+00
id-856829,Detox Retox,1,4,2011-09-09 102103.368432+00
id-9534,DJ Andre,1,4,2011-05-16 163211.963929+00
id-2210232,Soulji feat. Tylor Maurer,2,2,2018-05-03 145032.471776+00
id-2380385,Heirloom,1,14,2019-03-05 195401.626736+00
id-402591,Bash Street Kids,1,10,2011-05-16 163211.963929+00
id-447309,Pascual Gallo,1,20,2011-05-16 163211.963929+00
id-121513,Gordon Jeffries,1,8,2011-05-16 163211.963929+00
rec-1195569-dup-0,Darkest Hor:zon,1,93,2013-07-22 210124.232405+00
id-2968065,Bill Filipiak,1,28,2021-03-30 163623.206592+00
id-8117,Rocket,1,89,2011-05-16 163211.963929+00
id-412447,The Ian Carey Project,1,201,2011-05-16 163211.963929+00
rec-1218923-dup-0,Vejl,1,57,2013-09-21 190726.395137+00
id-567431,Ismael Pinkler,1,26,2011-05-16 163211.963929+00
id-233550,Paul T,1,24,2011-05-16 163211.963929+00
id-612169,Furio Franceschini,1,16,2011-05-16 163211.963929+00
id-376393,Mandelbrot Set,1,25,2011-05-16 163211.963929+00
id-347507,Valkan,1,16,2011-05-16 163211.963929+00
id-391642,Cyanotype,1,12,2011-05-16 163211.963929+00
rec-3106682-dup-1,De Hombre a Hlmbre,1,212,2021-09-27 033230.269803+00
rec-3106682-dup-0,De Hoiiibre a Hombre,1,212,2021-09-27 033230.269803+00
id-1014769,Champagne Riot,1,18,2012-07-10 051913.059246+00
id-1059485,Cass Dillon,1,10,2012-10-03 152025.217473+00
id-2378922,Неоновые Огни,1,4,2019-03-04 002625.31397+00
id-210208,Cyberslam,1,14,2011-05-16 163211.963929+00
id-402483,Warrent Street Youth,1,2,2011-05-16 163211.963929+00
id-746201,DOULEURFANTOME,1,6,2011-05-16 163211.963929+00
id-433992,Dennis Haberlach,1,12,2011-05-16 163211.963929+00
id-2232165,OstilMusic,1,8,2018-06-11 015540.17393+00
rec-467030-dup-0,Alaseh8r,1,34,2011-05-16 163211.963929+00
id-665638,The Leatherettes,1,30,2011-05-16 163211.963929+00
id-721330,For All The Right Reasons,1,6,2011-05-16 163211.963929+00
rec-698271-dup-1,Helicon Blye,1,43,2011-05-16 163211.963929+00
rec-698271-dup-0,Helivon Blue,1,43,2011-05-16 163211.963929+00
rec-3306931-dup-0,Delcacla  winxxss,2,4,2022-05-22 235054.04475+00
id-3175148,Travis Birds,1,57,2021-12-12 210935.861715+00
id-871557,Bridges of Königsberg,1,34,2011-10-18 094115.727713+00
id-539220,ESP Summer,1,50,2011-05-16 163211.963929+00
id-2008090,Amazing Records,1,2,2017-05-27 132748.733562+00
id-578030,SSAB Songs,1,4,2011-05-16 163211.963929+00
id-1489406,Alex_Candy,1,4,2015-06-08 170035.759833+00
id-108760,The Festival Studio Orchestra,1,105,2011-05-16 163211.963929+00
id-797726,Alex Molo,1,8,2011-05-16 163211.963929+00
id-1489408,Intocyrcle feat. Wiama,2,2,2015-06-08 170035.959338+00
id-464233,Western Pilot,1,62,2011-05-16 163211.963929+00
id-632955,Tall Tree,1,12,2011-05-16 163211.963929+00
id-2871124,Christian Prommers Drumlesson,1,118,2020-12-07 124630.31689+00
id-2536619,The Rondo Rigs,1,22,2019-11-03 212440.793199+00
id-825960,Keo Nozari,1,12,2011-06-03 143205.085012+00
id-1142420,Dan Clare,1,6,2013-03-22 080924.225545+00
id-535249,Storm Troopers,1,16,2011-05-16 163211.963929+00
rec-983714-dup-0,Grace Morrlson,1,10,2012-05-12 022425.231716+00
id-2536616,Trillion,1,58,2019-11-03 211340.974613+00
rec-155865-dup-0,The Lonelv Guy,1,10,2011-05-16 163211.963929+00
id-539597,John Redman,1,8,2011-05-16 163211.963929+00
id-305990,Picture of the Moon,1,16,2011-05-16 163211.963929+00
id-2022603,Hatred,1,16,2017-06-26 175756.086504+00
id-2009095,Matthew Freeman,1,10,2017-05-29 075320.531203+00
id-467180,Christopher Awdry,1,24,2011-05-16 163211.963929+00
rec-170360-dup-0,Lo-Moti0n,1,12,2011-05-16 163211.963929+00
id-789722,Frost Bound,1,6,2011-05-16 163211.963929+00
rec-1042987-dup-0,Romari,1,18,2012-08-31 034402.433678+00
id-1077166,Blake 7,1,6,2012-11-08 104606.424215+00
id-698782,Cecile  Venice,1,4,2011-05-16 163211.963929+00
rec-384595-dup-0,江戸真樹,1,13,2011-05-16 163211.963929+00
id-610138,The Jump Off,1,8,2011-05-16 163211.963929+00
id-188968,Deconstruct,1,16,2011-05-16 163211.963929+00
id-1131129,Convaire,1,12,2013-02-23 125253.056565+00
id-797544,Ting Ting Jahe,1,32,2011-05-16 163211.963929+00
id-109493,Will Powers,1,110,2011-05-16 163211.963929+00
rec-271112-dup-0,Eictrikchair,1,8,2011-05-16 163211.963929+00
id-958004,Chris Crocker,1,108,2012-03-18 210101.666758+00
id-248767,Tanya Louise,1,74,2011-05-16 163211.963929+00
id-940321,Soft as Ghosts,1,6,2012-02-05 150229.202806+00
id-8801,The Original Brothers and Sisters of Love,1,56,2011-05-16 163211.963929+00
id-633534,Weed in the Head,1,12,2011-05-16 163211.963929+00
id-169456,Persuasion,1,24,2011-05-16 163211.963929+00
rec-232979-dup-0,Wessling  Schr0m,1,30,2011-05-16 163211.963929+00
id-178420,Betamax,1,12,2011-05-16 163211.963929+00
id-1024887,Dana Romanello,1,4,2012-07-27 161816.855563+00
id-640596,Flickershow,1,34,2011-05-16 163211.963929+00
id-631024,Digital Cult,1,28,2011-05-16 163211.963929+00
id-120289,Louie Says,1,30,2011-05-16 163211.963929+00
id-384534,The Whitefish Orchestra,1,28,2011-05-16 163211.963929+00
id-585256,Resilience,1,6,2011-05-16 163211.963929+00
id-144222,Dondolo,1,16,2011-05-16 163211.963929+00
id-2131882,iluzio,1,4,2017-12-21 230854.928916+00
id-365573,The Abdominal Showmen,1,10,2011-05-16 163211.963929+00
id-2538769,The Doorbeen,1,4,2019-11-07 022512.922662+00
id-6407,The Brain Bats,1,32,2011-05-16 163211.963929+00
id-1344522,Prioratvm,1,42,2014-08-01 233903.367582+00
id-1227127,Elvira Rahić,1,26,2013-10-15 200033.494283+00
id-98148,Nitromethane,1,34,2011-05-16 163211.963929+00
id-455446,Panzer Princess,1,24,2011-05-16 163211.963929+00
id-786123,Wombat Carnival,1,18,2011-05-16 163211.963929+00
id-333972,Club Connection,1,12,2011-05-16 163211.963929+00
id-311289,Åsalill,1,4,2011-05-16 163211.963929+00
id-762185,MULTI MAX,1,110,2011-05-16 163211.963929+00
id-111208,Massive Lust,1,42,2011-05-16 163211.963929+00
id-373487,Yuval,1,4,2011-05-16 163211.963929+00
id-542736,End Transmission,1,36,2011-05-16 163211.963929+00
id-373480,PG,1,8,2011-05-16 163211.963929+00
id-211905,Urban Delights,1,50,2011-05-16 163211.963929+00
id-157176,Vae,1,86,2011-05-16 163211.963929+00
id-118635,Orphic,1,18,2011-05-16 163211.963929+00
id-314967,The Interferons,1,10,2011-05-16 163211.963929+00
id-675271,Velvet Sounds,1,8,2011-05-16 163211.963929+00
id-327009,American Folk,1,8,2011-05-16 163211.963929+00
id-293835,Silicium,1,47,2011-05-16 163211.963929+00
id-2357285,Gary Clails Tackhead Sound System,1,64,2019-01-30 170027.440342+00
id-474089,Labatzuca,1,34,2011-05-16 163211.963929+00
id-51486,M Factor,1,127,2011-05-16 163211.963929+00
id-370283,The Associates,1,14,2011-05-16 163211.963929+00
id-503595,My Own Parasite,1,56,2011-05-16 163211.963929+00
id-682925,Teef,1,20,2011-05-16 163211.963929+00
id-503043,Coyote Bones,1,37,2011-05-16 163211.963929+00
id-383508,We Are the Seahorses,1,8,2011-05-16 163211.963929+00
id-1044120,The Wake Up Suzzys,1,14,2012-09-02 101433.502396+00
id-782248,The Impacts,1,10,2011-05-16 163211.963929+00
id-858089,Henny,1,26,2011-09-13 014850.513689+00
id-774798,Woodwater,1,8,2011-05-16 163211.963929+00
id-1652565,James Nisky,1,14,2016-05-04 173053.922002+00
id-143875,Little Mike  Sweet Soul Music Band,1,27,2011-05-16 163211.963929+00
id-455919,Jell,1,13,2011-05-16 163211.963929+00
id-284564,The Destruction Process,1,4,2011-05-16 163211.963929+00
rec-993687-dup-0,Jonatan Nä5tesjö,1,12,2012-05-30 033313.733683+00
id-740032,Vic 20  Sinclair,1,10,2011-05-16 163211.963929+00
id-204037,String color,1,50,2011-05-16 163211.963929+00
id-579979,Matchatcha,1,38,2011-05-16 163211.963929+00
id-2487146,Disero × Bertie Scott,2,4,2019-08-27 171015.367687+00
id-256084,k9d,1,8,2011-05-16 163211.963929+00
id-609562,Maximus 3,1,9,2011-05-16 163211.963929+00
id-2260322,Jack Harlon  The Dead Crows,1,58,2018-08-01 085532.201189+00
id-499284,Янтарные слёзы,1,97,2011-05-16 163211.963929+00
id-453722,David Conway,1,5,2011-05-16 163211.963929+00
id-155763,Gaza,1,140,2011-05-16 163211.963929+00
id-274241,The Globetroddas,1,30,2011-05-16 163211.963929+00
id-1279177,Hunter Van Larkins,1,54,2014-02-18 003021.749297+00
id-447828,Forerunners,1,91,2011-05-16 163211.963929+00
id-372282,Anorkia,1,82,2011-05-16 163211.963929+00
id-482034,Paul and Teresa Jennings,1,6,2011-05-16 163211.963929+00
id-205296,Bassline Baby,1,74,2011-05-16 163211.963929+00
rec-118840-dup-0,Madeoy,1,22,2011-05-16 163211.963929+00
rec-14217-dup-0,Networlc Music,1,88,2011-05-16 163211.963929+00
id-1119454,Mr Clean,1,12,2013-01-29 165347.602124+00
id-1167841,Sayanora Philip  Saju Sreenivas,2,4,2013-05-19 183042.362114+00
id-1167840,Rex Vijayan,1,66,2013-05-19 183042.362114+00
id-475682,Jimmy the Hoover,1,16,2011-05-16 163211.963929+00
id-1009132,Raumskaya,1,106,2012-07-02 024009.379229+00
id-572548,Stray sthlm,1,40,2011-05-16 163211.963929+00
id-1449127,Framestar,1,10,2015-03-17 184128.298+00
id-508682,Elise de Waard,1,4,2011-05-16 163211.963929+00
id-952603,Björn Ranelid feat. Sara Li,2,8,2012-03-04 222315.885511+00
id-152426,Greg Simpson,1,93,2011-05-16 163211.963929+00
id-266940,Multipliar,1,24,2011-05-16 163211.963929+00
id-415415,Pimp Clic,1,10,2011-05-16 163211.963929+00
id-1333878,Moisés Nieto,1,30,2014-07-04 234708.560448+00
id-121982,Company of Strangers,1,80,2011-05-16 163211.963929+00
id-1689933,Jonathan Zelter,1,90,2016-07-16 175126.454767+00
id-473731,White Lines,1,8,2011-05-16 163211.963929+00
rec-555712-dup-1,Whippinv Cats,1,12,2011-05-16 163211.963929+00
rec-555712-dup-0,Whipping Cat5,1,12,2011-05-16 163211.963929+00
id-232541,Wim Kersten  De Viltjes,1,42,2011-05-16 163211.963929+00
id-305882,Diskaholics Anonymous Trio,1,24,2011-05-16 163211.963929+00
id-4465,Gravity Wax,1,14,2011-05-16 163211.963929+00
id-591584,The Surfing Brides,1,26,2011-05-16 163211.963929+00
rec-2068238-dup-0,Golya Guzmab,1,139,2017-09-12 201536.5046+00
rec-2068238-dup-1,Golya Guzrnan,1,139,2017-09-12 201536.5046+00
id-230031,Butterscott,1,48,2011-05-16 163211.963929+00
id-151204,DJ X-Dream,1,6,2011-05-16 163211.963929+00
id-942619,The Circle Ends Here,1,28,2012-02-10 065556.905115+00
rec-1828888-dup-0,Rabers Nature,1,318,2016-12-28 020020.777966+00
rec-1828888-dup-1,Rauers Nature,1,318,2016-12-28 020020.777966+00
id-942611,SHAMS,1,20,2012-02-10 061406.876698+00
id-1394664,Sould,1,4,2014-11-28 061000.358075+00
id-2475555,Andrus-Blackwood  Co.,1,22,2019-08-06 050020.745015+00
rec-422120-dup-0,ガイズファミリー,1,28,2011-05-16 163211.963929+00
id-2940006,DJMakerMusic,1,4,2021-02-27 165709.32175+00
rec-1445944-dup-0,Fight Till Deatb,1,14,2015-03-10 082021.692944+00
id-324111,Terra Mystica,1,58,2011-05-16 163211.963929+00
id-2359934,Boris Kovač  La Campanella,2,73,2019-02-03 023859.547776+00
id-1057694,Blodspor,1,24,2012-09-30 091450.692755+00
id-387978,The Scary Groover,1,14,2011-05-16 163211.963929+00
id-2090695,MALMØ,1,78,2017-10-17 092341.148907+00
id-666543,Nihad Tule  Lasseman,1,6,2011-05-16 163211.963929+00
id-881924,Polaris at Noon,1,7,2011-11-11 180816.666395+00
id-68589,Dementia Precox,1,22,2011-05-16 163211.963929+00
id-676868,MANWOMANCHILD,1,34,2011-05-16 163211.963929+00
id-597790,Mick Corb,1,4,2011-05-16 163211.963929+00
id-2608869,The Ks,1,12,2020-01-28 092621.550053+00
id-486266,Nova,1,43,2011-05-16 163211.963929+00
id-218966,Veldt,1,6,2011-05-16 163211.963929+00
id-1213354,Joaz Costa,1,32,2013-09-05 142639.671712+00
id-625691,GoLotus,1,12,2011-05-16 163211.963929+00
id-3161296,SETYØURSAILS,1,47,2021-11-28 041316.400345+00
id-733358,Djulz Concept,1,9,2011-05-16 163211.963929+00
id-179965,Black Cats  The Kitten,1,67,2011-05-16 163211.963929+00
id-597935,Ironkind,1,2,2011-05-16 163211.963929+00
id-2536265,Laurence-Anne,1,50,2019-11-03 132810.675032+00
id-938785,Uncle Jed,1,36,2012-02-02 041720.777555+00
id-306061,Fresh System,1,14,2011-05-16 163211.963929+00
id-303014,Side Effects,1,61,2011-05-16 163211.963929+00
id-1166211,Tony Rodelli,1,6,2013-05-16 085154.221303+00
id-743784,Eskimo Twins,1,17,2011-05-16 163211.963929+00
id-540804,Marco Ferrigno,1,38,2011-05-16 163211.963929+00
id-674645,Elis Second Coming,1,34,2011-05-16 163211.963929+00
id-448916,The Black Sea,1,24,2011-05-16 163211.963929+00
id-668391,Jump Press A,1,9,2011-05-16 163211.963929+00
id-1314336,Wolf Colony,1,36,2014-05-15 131916.031443+00
id-267310,Terry Douglas,1,24,2011-05-16 163211.963929+00
id-869457,The Temple Heirs,1,4,2011-10-13 010612.351499+00
rec-593085-dup-0,Schwar2es Weiss,1,12,2011-05-16 163211.963929+00
id-262499,Tons of Tones,1,44,2011-05-16 163211.963929+00
id-133183,DJ Hardleg,1,16,2011-05-16 163211.963929+00
id-96460,Magnat,1,18,2011-05-16 163211.963929+00
id-784976,Cruel Black Dove,1,30,2011-05-16 163211.963929+00
id-1378721,Aryay,1,24,2014-10-18 234453.633133+00
id-604980,The Upbeats,1,35,2011-05-16 163211.963929+00
id-499911,Lisa Bouvier,1,39,2011-05-16 163211.963929+00
id-349131,Kenneth Edward Keyn,1,18,2011-05-16 163211.963929+00
id-2651859,Oscar Brittain,1,93,2020-03-16 013036.340282+00
id-372053,Taj-E,1,6,2011-05-16 163211.963929+00
id-909415,Gataplex,1,8,2012-01-02 234608.390762+00
id-672266,Luygi Van,1,34,2011-05-16 163211.963929+00
id-513613,The Winchester Club,1,68,2011-05-16 163211.963929+00
id-1081627,Sidney Bechet and Martial Solal Quartet,1,54,2012-11-17 144842.356932+00
id-460237,Cliff  Rexonah,1,13,2011-05-16 163211.963929+00
id-639553,Stig Inge,1,18,2011-05-16 163211.963929+00
rec-735680-dup-1,Goddamk,1,20,2011-05-16 163211.963929+00
id-446741,Bente Hamel,1,4,2011-05-16 163211.963929+00
id-565946,Stephan Eisgaard,1,8,2011-05-16 163211.963929+00
id-834350,3B and The Brotha D.,2,10,2011-06-27 024009.116022+00
id-223125,The Thieves,1,66,2011-05-16 163211.963929+00
id-735580,Sunny Taylor,1,38,2011-05-16 163211.963929+00
id-334465,Sam  Bill,1,12,2011-05-16 163211.963929+00
id-1489674,Avantgarde De Luxe,1,60,2015-06-09 022732.619215+00
id-1099740,The Christmas All‐Stars,1,40,2012-12-21 050014.693224+00
id-752528,These Are Words,1,28,2011-05-16 163211.963929+00
id-602665,Stereo Killerz,1,10,2011-05-16 163211.963929+00
id-2757694,JW,1,10,2020-07-14 050037.863351+00
id-384232,So Turn Me On Dead Man,1,8,2011-05-16 163211.963929+00
id-7726,Tom B  Kojak,1,6,2011-05-16 163211.963929+00
id-2791016,SQWAD,1,20,2020-09-02 180243.001022+00
id-277530,The Scrub,1,24,2011-05-16 163211.963929+00
id-109828,Exovedate,1,63,2011-05-16 163211.963929+00
id-519282,RICKENs,1,14,2011-05-16 163211.963929+00
id-2134665,Alex,1,2,2017-12-27 120246.052723+00
id-2134666,Alex ft. Birçe Akalay,2,2,2017-12-27 120253.294669+00
id-562081,Artists United to Defeat Harper and Fight Climate Change,1,5,2011-05-16 163211.963929+00
id-148032,Pleasurebeach,1,24,2011-05-16 163211.963929+00
id-1444961,Johnnyrandom,1,4,2015-03-08 162254.907047+00
id-3005186,Prokofiev Leopold Stokowski All-American Orchestra Basil Rathbone,4,2,2021-05-18 010321.390824+00
