label,gid,name,label_type,area,ended
72440,6ec31a20a0464d23bbe60ad5f511e057,Muzykoterapia Records,Publisher,170,f
143069,4f90fc0e3e6d461292aaed8912e6d422,Phoebus Kindred,,,f
195903,b5ff8dfccb0841359f3fe29da2b060b5,Fantastic Friends Recordings,,,f
36804,bdf4d7170881456d835174d69437f84d,Monsters inc,,107,f
211070,e3e4127be3514a51ae3821722a1bc360,Attytude Records,Original Production,73,f
103719,e6b10f6d9b46458eba81cd23e7179dd8,Wreck Your World,Publisher,222,f
137396,f956cd923e7c4274a5a8ae72f32c771c,Les Disques de Géraldine,Original Production,73,f
143944,2f4527366cb2413ba88c5b0bc4a977d7,Juicebox Music,,222,f
235847,bac60858f55c425da8dde931e4321586,Upward Spiral Music,Publisher,,f
92325,43edd3755645479492ee7a03c3c6e7f1,HIR,Imprint,107,f
109009,345a134bae1c421bb5a770b38e802718,House of Ashes Productions,,105,f
21807,ede2ab189b6740358cdc7a51fc2f5cdf,Talent Müzik,,214,f
88045,1e18846405c542faa0ebc56149cafc60,APOP Entertainment,Production,113,f
66810,2778227f6ee04c1ea477c18aac7a20b8,Timewave Records,,,f
170929,a0ca988732d7475da0387fbfddbf5381,Private Eye,,221,f
224355,f5401f30e1024111a1f36ee98f3c2e31,Neurofunk what else,Production,,f
18332,25195bbbb56e4540a8e548d4c9875ca9,Woodpecker Records,Production,222,f
48393,3071b8ade7084183ba394b8f25045141,Fluffer Records,,,f
163769,72b9074f05994a4f8ee0f395facf2a30,Woorell Records,Imprint,107,f
194254,21f177a0b37b472fbc7efc47c2b17539,Soundarama Records,,,f
179283,f73451d41dd449e0b292a14f45fc7144,Propane Music,Original Production,115659,f
53888,3eb32a54bf7646cbb1419f6303a9721a,Wendy and Judy Music,,13,f
212023,40646f458a754e85bc0fd47c06618776,Canopy Weekends,Original Production,81,f
139465,fe8ccfede9f44852b01bf63f5f9530f3,Geographing Records,,38,f
180438,b66c392ee74940e789c57d2dcb57a58b,Second Chance Music,,,f
220172,2916187344214c0cb45fb745802a5b87,SLAM,,,f
243653,6a5c6090e04f440d843b16ce46479e94,CWPT,,,f
35914,57c46b911ad94f79b33351343d95ffd7,Megaplomb,Original Production,105,f
239276,f988a86765564e99a80c586b29e67bbe,Fezihaus,,,f
17094,b13d297aace64f938c708ba124623539,DjaxXBeats,Original Production,150,f
76133,1fb565a9c3fc4f8ab936f4581addf44b,FerroBotanica Magazine,,,f
82526,35ac3a57ed944ad28251b738735ea762,POP SHOP,Imprint,107,f
178925,fdd775f5d9e044928853adb7738afa51,SLP Digital Distribution,,,f
210554,87f1d0ea448547baa25664530c3eef9e,Tapes She Said,Original Production,5243,f
158608,fc7288ba08c9490b8d4b120eeee4b474,Eli Jones  The Bare Bones,,,f
214175,ec9ebd71dd7d4244afdfdcbeb60896a8,Collector Edition Soundtracks,Original Production,,f
152233,01538f76a22d47089e15d63ca615bf25,Digicore Far East,,,f
252868,29395570155b4e268fb36663aa2fb32f,Playmaker Music LLC,Production,,f
207270,63389a7a0d484bb59a9a548324a3dd60,Direct Holdings Holland BV,,,f
132732,e0d5da14798144409bdd3c9deacd4df1,Babbeo Records,Original Production,,f
39382,8a93316207254dca9521445307ab925c,Unichappell Music Inc,Publisher,222,f
249545,695ed50005134b60aa705d7b49e23c46,Crawford Mercer Music,Publisher,,f
230417,1e1c1aa966a24f649deb864d5ec5c78c,Destruction Refusion,Distributor,,f
128960,7b94efc3459b45bc893105463096a111,Gain Greene,,,f
248914,ecadb798845c44fc8a17d463b249853d,AtMoment Rec,Production,5420,f
112244,c0d54add67a647a9a58b63fc913123be,Attenshun Records,Distributor,30589,f
102872,047d6d29fd8e4a608e3561f7a3744e5b,TR Records,,,t
110293,8ebf9db0875c41fbb169ac8d109aacb7,Midnite Jazz  Blues,Reissue Production,,f
98892,dc1ab99129564a069c08154a7624a436,Wizzard in Vinyl,Original Production,8393,f
125399,2df386ac227041dea45620743b46c4f5,UK Music Records Ltd,Distributor,221,f
188043,9c9cb9b222c042b59c3cf37c5834da92,Mercury Records,Holding,222,f
173658,124c6c7625104e72be1cce00e974972f,DMI Music,Imprint,,f
149937,39af5f188b6f408f8cf41fe6fd3c52a5,Felix Kröcher Recordings,,74756,f
228882,5b59cbf4af4c4668ae10a6c568d63976,Ethnosphere Records,,,f
91143,234720b52e7f48ba8c8e04b8bc767c1c,Mutiny 2000 Record,,,f
5448,5a1b64f8d42247329e4a38a075c9c5d8,Dubsided,Original Production,221,f
60412,85ccfe6e1791460e8200a78dc92ad667,Battery Hen Cassettes,,,f
51350,cd280bc788a448c9b77e74c68a894824,Billingham Records,,221,f
237040,71c3fc32e01f4dbdb01db8c36a9ac8ba,Grotesque DRK,,,f
152667,912b9881ae61410b85c784fac3357b80,Holy Sound Records,Production,1222,f
25770,90075779b13d4271bc43a1e5b15d497a,Eldethorn,,221,f
236550,62975fb0b163418d94751435cb5b9ffd,Kalimero Records,,,f
17607,d4f2b6ed8676423c80a85cdffe593596,Power Brothers,Production,81,f
85225,a8856f256835486f9e5136c4cd98edcf,Flavr Records,,,f
78385,c0cef4110b334b5d878875a62eb2c153,New Media,,,f
128579,5d709295e58f4d9f8a34b252ba1b6b3e,WellenformRecords,Production,,f
128754,93f3663fd2394c08acb1baea9a653019,Kurrup Money,,222,f
144408,9b392742f0b6444f8fc611eeeb94fbd4,Yak Herder,,,f
153704,bdacaefbc22b445d8f5335479b56b6ec,Extralineare Musik,,,f
227453,94127fd97eba4aa395102480d051844b,Camelaris Music,Publisher,222,f
949,2264395d65284c48aa8879b7775c76d8,Southern Records Europe,Distributor,221,f
235364,fa295a88a0974a3eac3c29420e933707,Bum Rap Music Inc,Publisher,222,f
194690,4618d685479a4519a036efe586c26eb1,Trojan,,,t
242118,94e0344c9ad04e31b1bad1541b4bc705,Worlds End Music Ltd,Publisher,,f
87799,2932d3a47bcc48ef832a032b3c8ffc2b,Parlophone Records TOKYO,Original Production,107,t
196277,124f37d2a0fa463ea6dfff7e06b1850e,La Ga Sta,,12762,f
57780,2019a702400449b292a7170850795c5f,WCMUSIC,,,f
107209,d41ff6dc277c43cf9db0f4a884c6fabf,And Each for Only Recordings,,,f
188635,d15277bd612749b28c1dfcf86d3bf4d2,Twelve Notes,,,f
90618,346a305b79fa4af097ea460a3559040c,Muffin Music,Original Production,221,f
71228,f30ab72185334502bb1f601de02c4305,Loud,,105,f
99602,2c2a30823bcb4a69a989997146ea3692,Indole Records,,1178,f
165126,8892c2e5384d4e5dadbb2af8fa95ac93,Internationale Stiftung Mozarteum,,5249,f
127795,ef740f560abd42b79692112ce51ca32b,noonesu,,160,f
131156,278771a2863b4c9ca2175d2a75d6cc1a,Volksbank,Publisher,14,f
236677,fc429e5fc8684b49beb466ac539bcd03,NEra Records,,107,f
152241,af770322a9034507b3cbe75f9ee87501,Provident Distribution LLC,,,f
203855,d2c969f5e8494e26abfd0bf0484ff921,Metro,,,f
5984,978c077b020d46e9a082663ba6f7accb,Riverman Records,Production,221,f
121384,6f993bcc9dbc428ea9650f3440ed96b8,Musikverkstan AB,,,f
141412,630efa198afc4f2b978e6c9b458d4ab2,Steingräber,Publisher,7289,f
6146,995428e781b641ddbd385a7a0ece8ad6,Mercury Records,Imprint,222,f
18281,59f4afaccc214bd0b02f9d0f5efd2157,Koch Verlag,Publisher,14,f
125441,9f738a164db74d088c42b89af5740f24,Get Dancing Records,Distributor,,f
159256,155d8a16c8d24f528e1988780a61bad2,Boompa Music,Publisher,222,f
166517,6dfacd11fbd14eac947099716d1ee49d,Nille Records,Production,81,f
179588,ad95c4de682e42eb8cce904ff478c3bc,Crimson Sky Music,,,f
7254,42e2f155e2b448d2964dc8206d6e5526,Raucous Records,Original Production,221,f
248556,06034dca6999493592ae92489d6c0acf,The Production House Ltd,Holding,96,f
43270,1054818d26504b4e84a9cf55c0b8abf2,Kinnego Records,,221,f
164890,90fc882937b544b08cb4035f7a3f7555,KAIWARECORD,,107,f
199256,340704bbe5c34516ae43751efa841180,RM Rekords,Original Production,117,f
17554,74c03d36c6f84ef391edc882b771d1ef,Head Records,Original Production,222,f
109954,d7fbd50dd2264b9295985fc81eb25ba7,Goldfeather Records,,,f
133874,25ebd6c126d24f419c67602d3582b4ce,Lampshade Media,Production,,f
236050,64c70bf9e8764924972c20f68b2b632e,Spinnup,,,f
90863,f43d68b6cb1b46eda550d3f5456e4ee8,Springalo Toones,Publisher,222,f
192046,76d191087c2246dbb0f6ee47e5dcc287,Jimmy Classic,,,f
73054,5f312a7f5b1a43188e7f610614043e97,Nostalgic Music Foundation,,,f
93071,3e612b057a25443f8331e416ae3609db,Salvation Music Ltd,Publisher,4000,f
230573,6dc1b3b148cc4889a2bd610a853c336d,New Directions Publishing Corporation,Publisher,,f
224637,d0a96314648a4828b748d7b5efd7c04f,MOSAIK MUSIK,Imprint,221,f
146757,1de421b488514649aa57cbb2e1d8f8cf,Editions,Original Production,7704,f
240213,cb01ac50aefc4d5ba03580686a8590f1,Interlit Ltd BVI,,,f
191099,76141c6e24dc491b87054f306e3a8c1a,CDR Communications AG,,,f
144374,502862e75cc34b37a7eb05c5cb3ee1af,Human Ignorance,,304,f
38040,4921df79da364acd823ab0bfea17eb19,Zorch Productions,Original Production,202,f
237869,ffe4bb7f0f8d4fe788757fed15ffa06f,Eva Magical Music Sounds,Distributor,,f
127179,9d2ab3b7b4334007909b9979e9cc74f6,Movenext Media,Imprint,10971,f
241060,7059368fb0f747ed8b2b42c17e1ccc85,Cress Publishing GmbH,Publisher,331,f
25570,dfa6d1c20f684b88ae367f3181255de9,Dig Records,Original Production,222,f
125082,c40bdccc6a2849678a63a0caf1cf75e8,Hashi Music,,,f
53717,9fc06d031e2b4bc88713283ddec551b0,GenXtasy Records,,222,f
29315,0d5d8aadc2d045fe9b65613bde9c6c8b,Nightclub Records,,81,f
27629,1108d129b94745cdb9c31bd29c1821d4,TRec,Original Production,73,f
168207,6fbb980c2ac04f7893c6bb3b23579edf,KUMP,,73,f
21829,0eeefe83dda24523976ca12f75ce5671,Bellwood Records,Imprint,107,f
7690,db9d3d86d45942b29ffaa9065182d736,Hummingbird Records,Original Production,103,t
174912,8885ee24dbcb4700858cac81b0c4f448,Steenhuis,,3867,f
173003,65a919fcc1a34db0a42f9949fca8cd1a,ReMission Entertainment,Imprint,9541,f
35413,ea809c0e8ccd4032b4e3aecbb79b0eb3,Stars de rue,,73,f
208458,880bd23331ab44698eeb4943e46e49af,Barbara Vagnini Music Publishing,Original Production,105,f
119194,f6b3bb4f7f4847128c0febc089114d4d,LosTraxx Records,,,f
188049,1e1916db71c744be9bef3836b4450302,Highway 118 Records,,,f
139852,aa5203a7ae1649538b93f8d88e44b0e1,National Society For The Decriminalization Of Microtones,,,f
205998,ff294e703f964ce0b7bc24ff70f4fb2b,Russian pirate label,,176,f
40344,84f903b7005c4b51b84dbd922c248ad9,Pastels,Imprint,81,f
244860,13e55f8989a44a20866546f6c33dd25e,Strictly Guttural Records,,43,f
77507,a3bcb24574374fcbb495d9df3e64095c,Brassland,,,f
112633,d57f1b901c4f47f1ab88ad149f94b347,Loriuz,,,f
127202,7bfd66ebeaf841a58b7b66e8b0ad62f2,HOB Records,,,f
135035,1528d3adad1c46248a864d684eacf0d2,Alletrop Music,Publisher,222,f
91762,5b977e5db5494f259269b8712176ab23,Latin Noize,,,f
90548,14fc0b99920b4ca7a4ebe2368ea4f823,Dolnośląskie Stowarzyszenie Artystyczne,,,f
173470,2e6508371a454e218474a2a6e8946e9b,Edo State Ministry of Arts Culture Tourism and Diaspora Affairs,Holding,3553,f
110081,54b57288a8774732b466201c2a737c26,Rabid Dog Records,Publisher,222,f
106322,7b0b39448b594b95b791f5e8ac913192,Delta Moon Records,,,f
109894,66ab6069e44246119e40a68dcf8f0e6d,NoBreaks,,326,t
199573,eaaf7196c41f460cbe285ed75d5ed2cc,Jazzanova Records,Original Production,,f
151364,9a2a60989e94498fa29e0672ea9463d4,大联机𣏨 Great Union Organisation,Imprint,129,f
72419,bf004ddc4ba64b3f935ad2dc30db968d,Payroll Records,Original Production,222,f
21581,faf27c8ed0bd4f2ba13586be48a1a807,GSI Musique,Original Production,7279,f
133601,e59039c2d6764c798ab2a03b73649c50,Red Sweater Records,,,f
51391,0ee2433813d5486b826e7fd30ec962a4,Bassex Records,Original Production,222,f
114689,5534ff545d064894ac28d81833fd74b4,JayFish Records,,,f
106118,64d28732f45b4e3e91e6b3e930a15ce9,Purdy Records,,,f
250158,41a8d74e706a41798ad858f49f0ce945,La Vache Folle,,,f
5432,37918fa623114e3289067e72613d9628,Wallys Groove World,Original Production,21,f
34025,7d314f099c0c4fc1a1dd93efbf5bf001,Mistral Music,,202,f
78761,db98c350ccf54cbb800b610c85939c60,Agressor Records,,,f
112415,f1a1d7b5e4744a24ab52bb77b527b9cd,BIGBIG Records LLC,,,f
60877,ac414f61e4a741478ab51a2225fbda3f,Chunky Traxx Recordings,,,f
201069,d09b086272b9495a970360da2cf2972d,Field of Dreams,,,f
209151,c1c95d232f954cc58f8a286a1759ab7d,Playahs Paradise Entertainment LLC,,,f
59141,e98528d6ef5744f6aa170e5c2b9bed9c,Loss Records,,222,f
234960,f3105460fd39417bac1a61cdbef5767d,PEEWEE,,,f
230399,eee160835d034ef2abc08a8a940d1261,Andreaux,Production,,f
224792,172482371e7340c687652375c6bb62cf,KJ,Original Production,203,f
208067,b6132344d8c54448badc7736582e7930,Juno Schall,,81,f
153577,a626601af73243caa4d366e0bf6ae145,Backwoods Butcher Records,,,f
120504,d95bf32d847947a69ff193c940f08461,Sacred Summits,,,f
239830,d77821650e4645fa914e218d4f4ec6d9,Mags Son Productions Inc,Production,,f
48718,71cf9bc5d6324a1eb4d51cb787a12f26,Loo,,98,f
124133,07d4c06af13046edab5b08f50eedda59,テレビ朝日ミュージック A事業部,Publisher,107,f
208020,6b0596b61bf245efa7ca06b54544347e,DONGYANG HiTech,Manufacturer,,f
193226,4ca077a0c9464301a55819ce9466f320,BSW Filmproduktion,Production,331,f
20983,47fc43f1098b4624a42ef7bf1b483f18,Synthphony Records,Original Production,222,f
151019,6cf6a27314584cc69f652ae8f896c777,TechnoMori,,,f
183476,95a878e41e4a47dc91e957ba93eeda4c,Imagine Sound,Publisher,1178,f
73570,ee273f566af346a28ce73025952d947e,Sound on Sound,,,f
89101,ce75f082c15b4fb1b24396e09f160ccc,Analogic Uberleben,Bootleg Production,,f
111770,aa8ce60718474c378ecccf4f82911f43,Golden Triangle Records,,7020,f
184126,220649ab86c14a05abc7d166a7c63ec1,Rupa Rupa Records,,,f
109059,943df7c10d794b6182c257037d61da52,Homespun,,38,f
73223,feee19fcb4254fdea7d83c09cb61edd8,Rotten Orange Zest,,,f
7506,31497665170f4a74a322529f6c3b7948,Top Sail Productions,,222,f
111757,46933e60ee424d5e9642bcb6c342231d,Light It Up Records,,,f
162628,001670701d3b45a2b36d75b8e5372d8c,Breathless Records,Original Production,221,f
145500,7c897597b718497489112d6481bfaf2b,Iron Maiden Ltd,Holding,221,f
158234,bd755274592943bbaf50c876e187e4e4,Music In The Deep Cosmos,,,f
8520,c29db013323a43c09986c179a52c2953,Jaro Medien GmbH,Original Production,81,f
148910,706d85cfd79d4ea28d5488109d67cb62,Gamma Island,Publisher,,f
63369,d905245d7fb54cada1b12fe7da76cdc3,Satukustannus,,,f
216744,99b33933fe8447779234803410ed8ef8,Harwin Music,Publisher,,f
44921,5c952e36e19b40d18a6aaf13403927e2,Sleeping Giant Music,,38,f
192595,2bb521b6e8864871b2d09f8dd30ac8af,THE JACKIE CORPORATION,,,f
49477,9e09b8e0d02e4411be1af4225bd87d99,Sonic Stream Records,Original Production,222,f
116225,b91cc9e6b2d94008bb8f7d1d6756742c,Albamagnifica Inc,Original Production,7800,t
154391,256bc626ff3148e9b2d4a50bba92ad3c,G4 Music Ent Inc,,,f
158273,f50f1b61c69840df86abe375c0df1576,Fran Record Company,,,f
31691,27fe7cea4b0d4ecfbac3bf2049f268b4,BSUR Records,,150,f
28949,a29e23a2a107474fa06498dcd30cc2f6,Deserted Village,,103,f
171073,dce212fe7ad5478198756de12f5f0a54,Tezelli,,,f
15200,a7e4890e7b5d48229ccb12d383acff87,Jonny Biscuit Records,Original Production,221,f
205429,5de167c8046a485f9457c8bba7eff5f7,Arjuna,Publisher,81,f
178367,67603622e10c4a1b877a9adac88ab7ef,Plus 8 Music Europe,Publisher,241,f
92452,56e6181efcc84e3d917f75a37b5fccf0,アイ・ブイ・エス音楽出版,Publisher,107,f
104494,e5ca392900e048449ad6bf46bb76e2d5,Ratdaddy Music,Publisher,222,f
152821,65efa8722a2f4361b6d076f0238a9f1b,Punkdog,Production,14,f
7131,c7b81a9f8f3f4f1f90ce69ef60032b99,HiRise Recordings,Original Production,221,t
89921,90212485eb65483496d1fd36d28aa2da,Feast Music Group,Publisher,,f
103574,65647c68181242fba2fab8cd2ff0dbda,He So Rude Music Publishing,,,f
47794,2a14afa8e88146869c0fbffe5eec0a6c,Covadonga Music,,222,f
171501,6181eb5a7ac54fae8a4ffa2615e3e048,Hag Records,,,f
35052,c97e4498d74f4782b9888dbc438fe764,P2K,Original Production,222,f
148202,7b11dc6412c0405db10ab63f01449270,Paltram,Production,80008,f
74451,02ca162d271c43459f0d565cecb669f0,150 Music,,,f
237910,f232e9740fab4687ad7a67426271b763,Farewell Records,Original Production,7291,f
235814,e235535ea6414f7ab2ab5644354a5c91,Plus Recordings,,,f
30808,b454efa78b164c109f1dc16fa263beb2,OtterSong Records,Original Production,222,f
119027,b2f9caf9b9454a85b68eba514a29afae,Brain Surge Entertainment,,,f
38459,f6ac53ed77c24790a19bb2bc5026730a,Popjinx,Original Production,221,f
84995,1df160c4d7294fb8b46b6adcba624e90,Next Noise,,,f
110662,b375be4b1159477a98e32da18ac8d52a,Bubbiespeed Records,,,f
17950,f432355507464ef6a3fde6863d54b2f8,Peace 95,Production,,f
127326,5e745c7d9d6c41eea70c9a13816f7447,Black House Music,,,f
84901,d75b6b9638e94caa9fe583b48c46b8f2,Pastime Records,,,f
223222,40f0c071e88a46afbd9f3a97ac1483c4,Agent Orange Music,Publisher,,f
211153,9280f7ce90954614a983578a214e7366,With Beating Hearts LLC,,,f
25207,bd8f6523d0d94fc7a13ee03212e37c55,Low Spirit UK,Original Production,221,f
22031,245caa9766eb4103bb4e79b6d6a8eec4,Shaman Films Records,Production,222,f
80283,a47d20691e9e42c3b98b54ac94b99fc6,2 tha Moon Publishing,Publisher,222,f
245887,5a0fcf3bae55486c972e487340328a9c,Foursome Music LLC,Publisher,,f
67353,309864be5cd64701b6f2b59587a6901e,UHT,,,f
106353,96a413e1ce3a46578bc59a4e19a49e80,Chicken Leg Love Publishing,Publisher,222,f
118047,20e4d18e54ca4f1bbc569ce49e671120,Nu Communicate Recordings,,3871,f
184929,5faad719f3cf49798f8590b86d5aff9c,minamikaze records,Production,107,f
166860,d3abefb8a8c24c71ab2f8e9902e676a6,Strange Place Records,,,f
208393,f4c35a31e37b4c59940b5b68383f8f1d,Soundtrack Records Inc,,22317,f
198197,260607cc06d24872b5d42611176f8db7,K Woo Records,Publisher,222,f
216883,d79ec3de409a414cbebecdd7fb6810d9,Flying Frog Music,Production,,f
221869,445d9cc2f5f8409486b9c0bc8711f5ca,Avalon,,150,f
94124,90816dc1a2504261a3b107f9681be10a,Invasi Records,,87975,f
159508,e9520b8fb48042bb873b6d55566e3bb8,Percussions de Strasbourg,Original Production,73,f
24203,a8e1a3c55aec408f9ae3339cd4eca39e,Thriving Records,,,f
67702,2bfbf1c8c60546a2bddce75524a033cd,The Mary Foundation,,,f
202365,97adb634b32c403ba4184720235b67c5,STREET LOYALTY,,,f
246163,18b677b851a745e7a3560f95530ec070,Honshu,,,f
70055,0bb95c3229264bc1a573adacb7bb5b59,Music 2 Business,Distributor,219,f
220768,7f80905feec34e1b8a949f78f260d55b,ニンニクレコード,,107,f
209454,e3089ff64dc14050bef08c5430c9a321,Youve Been a Wonderful Laugh Track ASCAP,,,f
208160,75b4530fd49844bab18ebef3d45817b4,Music Saga Music Publishing Co Ltd,Publisher,96,f
230400,7beb47e61dff400282a18e11f9edcc78,Dual Burst,Production,107,f
34233,e195667bdc8c4b21bb130ded351dc8bd,Planet BEN Records,,,f
75979,c97d74d1a52d4aad9a7aa4328fdb85c6,Teriak Records,,100,f
221808,47036018952442be8e10c9bb67484f2d,GANG ONLY,,,f
10015,c0fc8e22f81b455882e33de7423cce06,Great Dane Records,Bootleg Production,105,f
167751,e79a1c5dec6448c083b634ddf2b280a6,Rockmasters,Bootleg Production,,f
246361,14da89283b4c476b9e05abdf30deeb0b,Flower Records,,,f
249444,df7cadd0dd274e38ac4c810aaf26f707,Disposable Junk,Production,221,f
182079,4e0370b2fdf74cee8663375cd79817ba,看见网络科技（上海）有限公司,Distributor,,f
79740,1dd5473dbec34092b69ae00e79aa8879,Vision Artists,,,f
223076,a61450a22b3948cebed64c01993e9f92,fB Music,Publisher,,f
50329,5789b4a23106447c9374e114d4ab86d3,FEST,,202,f
106655,69ffc9f372c24c31a6776758a8efad48,Scruples Records,,7388,f
249013,3708772050ae41578ae180f72cf4235e,DV,Publisher,7954,f
51855,6f80d59347934809b7c5a781c670fd69,Planet Terror Records,,221,f
120295,f724ce62a06c4c3d81cb6842fcbb17b7,Schell Shock Ent,,,f
150773,514f6e1743a64956869e681dbe937c91,Globe field,Distributor,,f
239645,d51a24c3a24048049e5500b84f925399,Cleta Patra Records,Original Production,5239,f
226202,b56626848f9d49f9a47b44e85af34280,Zuse,,,f
93660,6af9a4e288fa457babf0b6d47280cdb6,Life Is Finite,,,f
93239,c06dfcf9a6b64d85841a3c6df2c6e9a4,イーエムアイ音楽出版 ソニー事業部,Publisher,107,t
189311,f93ac4a481e947219d7c9a369db724a5,Last Resort Records,,57,f
104080,74430b9b84cd462889ff014428ab01d6,Fax Record Company,,7295,f
228813,6a65d6bb27e0435785e53ebe17ee4910,Label Brasseuse,Original Production,,f
188893,09df53fb38a946dfb5e8dc0b9b1d66e2,New Rome Music,Publisher,,f
7744,5a3c4ea11143497292e249650073b788,GelSol Music,Original Production,222,f
102851,91a77c52bd024213b65f040aa9ccefb6,Evaristo,,,f
237632,ae1ae12b60b54b60afad42aedeb21b87,Domp Records,Production,,f
195206,1fb646087a774912a9b92fb54394a8d2,CLS Records,,97,t
214649,4e828c81c38a4efdae73baee38ddbf53,andrewhuangcom,,,f
122245,c25ea9d771ea4443b1c5d9a8364d5f71,Fabilous Entertainment,,172,f
211320,68e32309d73a43c582fb6d19ff78c7f7,Cloud 9 Gang,,,f
130673,a622750783184ce4a5791a2adb2a9d02,Digital Services,,,f
181391,99af01a0cd4a4b2bbd5bf0c146fca07d,Night  Day,,221,f
57635,8450443970c844a9a4f0f101f76a137e,Picture Show Records,Original Production,13,f
8921,54532d006ab94b4c8a78999d13ffd02e,Forward Music,Original Production,205,f
157746,19efe52c7c2d401dbe8919247f986527,Cloudchamber Recordings,Production,,f
157154,706a62401ce94d53bd58456795ff04b5,Public Melody Music,,,f
173484,d2ddc31e8bb147a685439c864dfd0641,Emocat Records,,5212,f
47661,67a38ac23012457e95e2762e6ec829ec,Eugene Records,Original Production,222,f
229490,dd3d9eb13e82453bb6907a81ac097347,Ocasek KarlHeinz Musikverlag Barbarossa,Publisher,326,f
137589,0b574db326324d9eb840c2eb8f5fc634,Origen Music,Production,5197,f
98662,879a9c0ec50541c18a85865309a5bb9e,beautyburst,Original Production,,f
125633,3b817143ad874451a344e64b85746599,Environment Records,Publisher,,f
189312,e2b4d63bc0824a44ab7520208b8cac76,Love OnLine Records,,,f
235282,bdeaeb1f6a9c4c4583c2e9b885483d7d,Chrysallida,Production,4534,f
233914,83432d50c9f445249b32408d67a09bc0,LevoPlay Music,Original Production,,f
129773,776b2b33ecc44570ba5324a7cb38197b,Jacred,,,f
20529,21fdfe0b838e4aeaa66776cc08d963ce,BitPhitz,,,f
87201,49f6eed5342c4ca7a145d753538f539f,Satanic Royalty,Production,73,f
197776,2e0df8a4690f4ed682464717b4aa1038,Jan Records,,26876,f
251561,9fa842faa8a04a84b74b3bb17dc10df4,Rosesmauet Plater,,160,f
45038,35cb934b84f84592b5b0d611325a824f,Hide The Bodies,,,f
78605,8336aa94bdad40708d29093d0eacec5c,Weed,Original Production,222,f
176983,7676a3ac62e848dead9fac2b21d60d05,Colibri Productions,,222,f
23467,f414e841100c469f8825d2e7c29da9de,NC Interactive,,,f
239961,1db10104e49b42efb6ff92ee31fa9c79,Wall Street Ent,Production,,f
30926,35768f13a5cb448fb74ebc54717713e2,Cybotron Records,,221,f
