artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-760572,Ήταν Είναι Και Θα Είναι,Itan Ine ke tha ine,1987,10,,,,,f,Group,,,
rec-274069-dup-1,Itsark,Itsarl,,,,,,,f,Group,,,
id-397484,T.O.M. Project,T.O.M. Project,,,,,,,f,Group,,,
id-566413,Last Week,Last Week,,,,,,,f,Group,,,
id-659915,Gerald Gallo,Gallo Gerald,,,,,,,f,Person,,,
id-1034228,Caacrinolaas,Caacrinolaas,,,,,,,f,Group,,,
id-895198,Clowny,Clowny,,,,,,,f,,,,
rec-1027886-dup-1,Medidas Preventiyas,Medidas Prevendivas,2008,8,12,,,,f,Group,,rec-7305-dup-0,
rec-1027886-dup-0,Medidas Preventuvas,Meclidas Preventivas,2008,8,12,,,,f,Group,,rec-7305-dup-0,
id-397370,Closet Panic Sniveller,Closet Panic Sniveller,,,,,,,f,Group,,,
id-855826,MC Hood Banger Lite,MC Hood Banger Lite,,,,,,,f,Person,,,
id-841550,Pamela Cotoras,Pamela Cotoras,,,,,,,f,,,,
id-1010252,Buddy Rich and His Buddies,Rich Buddy and Buddies His,,,,,,,f,Group,,,
id-1236060,Dreamghost,Dreamghost,,,,,,,f,Person,Male,,
id-841553,Soldat Guonisant,Guonisant Soldat,,,,,,,f,Person,,,
id-470087,Pontiac Conspiracy,Pontiac Conspiracy,,,,,,,f,Group,,,
id-303815,Gustav Peter,Peter Gustav,1837,12,9,1915,2,15,t,Person,,,
id-106574,Derk Von Uberstell,Von Uberstell Derk,,,,,,,f,Person,Male,,
id-1598427,Sam Holmes,Sam Holmes,1999,3,1,,,,f,Person,Male,,
id-437545,Seth Bernard,Bernard Seth,,,,,,,f,Person,Male,,
id-647136,Gravemoon,Gravemoon,,,,,,,f,Group,,,
rec-459386-dup-0,OPN,OPN,,,,,,,f,Person,Male,,musician Jaiiies Wallace
id-399798,Leon Louder,Louder Leon,,,,,,,f,Person,,,
id-865085,Lazor Eyes,Lazor Eyes,,,,,,,f,,,,
id-8125,Bell Bottom Convention,Bell Bottom Convention,,,,,,,f,,,,
id-2208408,Riley Baron,Baron Riley,,,,,,,f,Person,,,
id-1120145,Culture Code,Code Culture,,,,,,,f,Person,,,
id-500488,Børne CDere,Børne CDere,2005,,,,,,f,Group,,,
id-1658559,Basic Body,Basic Body,,,,,,,f,,,,German Army side project
rec-428134-dup-0,Ballset,Balidet,1994,,,,,,f,,,,
rec-428134-dup-1,Bwliset,Balisey,1994,,,,,,f,,,,
id-912790,Southside Allstars,Southside Allstars,,,,,,,f,Group,,,
id-1044852,Devourment,Devourment,1990,5,,1991,,,t,Group,,id-12982,Swedish death metal band
id-5423,The Hal Galper Quintet,Galper Hal Quintet The,,,,,,,f,Group,,,
id-672772,Psygram,Psygram,,,,,,,f,Group,,,
id-689573,Rock Hole,Rock Hole,,,,,,,f,Group,,,
id-863531,Depatterning,Depatterning,,,,,,,f,,,,
id-864960,Mysore Brothers,Mysore Brothers,,,,,,,f,Group,,,
id-1796299,MSD,MSD,,,,,,,f,,,,medical instructions
id-567428,Ampec,Ampec,,,,,,,f,Person,,,
id-567427,Elephant Pixel und Miniröcke,Elephant Pixel und Miniröcke,,,,,,,f,Group,,,
id-680387,The Clintonian Cubs,Clintonian Cubs The,,,,,,,f,Group,,,
id-617600,All Saved Freak Band,All Saved Freak Band,,,,,,,f,Group,,,
id-323287,Corman,Corman,,,,,,,f,Group,,,
id-328128,Ravesignal,Ravesignal,,,,,,,f,,,,
id-284944,Club Latino,Club Latino,,,,,,,f,Person,Male,,
id-230182,DJ Bang,Bang DJ,,,,,,,f,Person,,,
id-710287,Mindspace,Mindspace,,,,,,,f,,,,Oliver Lieb
id-766158,Emma Kragen,Kragen Emma,1991,,,,,,f,Person,,,
id-556622,Hatetrend,Hatetrend,2002,1,,,,,f,Group,,,
rec-463387-dup-1,Helen Trefillion,Trevilliin Helen,,,,,,,f,Person,Female,,
id-653740,Traurig Königsmörder,Traurig Königsmörder,,,,,,,f,Group,,,
id-500449,The Billy Vaughn Singers,Billy Vaughn Singers The,,,,,,,f,Group,,,
id-318834,Digital South,Digital South,,,,,,,f,Person,,,
id-959386,Leiji Chen,Chen Leiji,,,,,,,f,,,,
id-2052886,LilLunes,LilLunes,2006,,20,,,,f,Person,Female,id-6274,Pop Punk
id-599499,Ian Slider,Slider Ian,,,,,,,f,Person,Male,,
id-1948245,Waterboy Nemo,Waterboy Nemo,,,,,,,f,Person,Male,id-28,
id-157765,Choc Electrique,Choc Electrique,,,,,,,f,Group,,,
id-324825,Coma Vi®us,Coma Vi®us,,,,,,,f,Person,,,
id-794099,v/jek,v/jek,,,,,,,f,,,,
id-599497,Dan Paladin,Paladin Dan,,,,,,,f,Person,,,
id-1031572,Throne of Disgust,Throne of Disgust,,,,,,,f,Group,,,
rec-92420-dup-0,Sectioh X,Sectioj X,,,,,,,f,Group,,,
id-259848,Skua Lovelle,Skua Lovelle,,,,,,,f,Person,,,
id-168133,Parallel 9,Parallel 9,,,,,,,f,Person,,,
id-379096,Daedalus,Daedalus,,,,,,,f,Person,,,unknown DJ mixer
id-259847,Televerket,Televerket,,,,,,,f,,,,house
id-791115,Oskar,Oskar,,,,,,,f,Person,,,Ognjen Amidzic
id-1964938,Creo,Creo,1992,,,,,,f,Person,Male,,
id-921898,Wakan Tanka,Wakan Tanka,,,,,,,f,,,,
rec-1825553-dup-0,Kahgaroo,Kangar0o,,,,,,,f,Group,,,ind:e-pop
id-56593,Koolfang,Koolfang,,,,,,,f,Group,,,
id-515159,Heat Out Sun,Heat Out Sun,2004,,,,,,f,Group,,,
id-170889,Goliath,Goliath,,,,,,,f,Group,,,70s Kentucky prog rock band
id-229982,Stinx,Stinx,,,,,,,f,,,,
id-777717,Gareth Williams Power Trio,Williams Gareth Power Trio,,,,,,,f,Group,,,
id-396353,Sr. Valdez,Sr. Valdez,,,,,,,f,Group,,,
id-921895,Arrows Down,Arrows Down,,,,,,,f,,,,
id-1907829,Райм,Райм,,,,,,,f,,,,
id-244264,Tommi,Tommi,2003,,,,,,f,Group,,,
id-445374,Cry the Grain,Cry the Grain,,,,,,,f,,,,
id-768519,Fusion Works,Fusion Works,,,,,,,f,Group,,,dōjin circle
id-390212,Sublime,Sublime,,,,,,,f,Group,,,mid 90s prog house/techno collab on Limbo Records
id-1344191,Baywaves,Baywaves,,,,,,,f,Group,,,
id-636076,Harrie Bollen,Bollen Harrie,,,,,,,f,,,,
id-531948,Mutex,Mutex,2006,,,2007,,,t,Group,,,
id-704522,Badly Bent,Badly Bent,,,,,,,f,Group,,,
id-717557,Dega Breaks,Dega Breaks,,,,,,,f,Group,,,
id-107733,Overboust,Overboust,,,,,,,f,Group,,,
rec-2292005-dup-0,Abby Crsden,Craden Abbu,,,,,,,f,Person,,,
id-531943,HAYAINO DAISUKI,HAYAINO DAISUKI,2006,,,,,,f,Group,,,
id-873636,Farace,Farace,,,,,,,f,,,,
id-1158495,Abe Mangger,Mangger Abe,,,,,,,f,Person,,,
id-115587,Extasia,Extasia,,,,,,,f,,,,
id-873632,Echo Park,Echo Park,,,,,,,f,,,,dubstep
id-574138,Telemetrics,Telemetrics,,,,,,,f,Group,,,
id-800845,High Score project,High Score project,2008,,,,,,f,Group,,,
id-452807,Like Lions,Like Lions,,,,,,,f,,,,
id-635660,Mark Cyris,Cyris Mark,,,,,,,f,Person,,,
rec-799816-dup-0,The Sut4as,Sutra5 The,1997,,,,,,f,Group,,,
id-1861430,Rad Win$,Rad Win$,1994,1,28,,,,f,Person,Male,,
id-283206,ירונה כספי,Kaspi Yarona,,,,,,,f,Person,,,
rec-526824-dup-0,Infeahnoise,Infernlise,2004,,,,,,f,Group,,,
id-700560,Paristetris,Paristetris,,,,,,,f,,,,
rec-967038-dup-0,Andreast Skaarung,Skaarunk Andreas,,,,,,,f,,,,
id-815311,Bernard Berkhout Swing Orchestra,Bernard Berkhout Swing Orchestra,,,,,,,f,,,,
id-505453,Magali Babin,Babin Magali,1967,,,,,,f,Person,,,
rec-743549-dup-1,Peerless Tri0,Peerless Tfio,,,,,,,f,Group,,,
id-726747,This Is a Collective,This Is a Collective,,,,,,,f,Group,,,
id-306195,Djaa,Djaa,,,,,,,f,,,,
rec-760889-dup-0,Semiac eh bigòrra,bigòrra Semiak en,,,,,,,f,,,,
id-812326,The Shit Lovers,Shit Lovers The,,,,,,,f,,,,hard house
id-581191,Dinamoe,Dinamoe,,,,,,,f,Person,,,
id-1280604,Eli Gumble,Gumble Eli,1994,,,,,,f,Person,Male,,
rec-177352-dup-1,Gary Millx,Mills Garv,,,,,,,f,Person,Male,,Top Teem Baby Break-Thru
rec-177352-dup-0,Gary Mulls,Mi1ls Gary,,,,,,,f,Person,Male,,Top Teen Baby Breaj-Thru
id-217587,Cyro Lab,Cyro Lab,,,,,,,f,Person,,,
rec-1012052-dup-0,The Shuffle Clvb,The Shuvfle Club,,,,,,,f,,,,
id-1032454,Alex Agore,Alex Agore,,,,,,,f,,,,
id-1029643,许讲德,Xu Jiangde,,,,,,,f,,,,
id-413917,Fonogenico,Fonogenico,,,,,,,f,Group,,,
id-585866,M.A.U.,M.A.U.,,,,,,,f,Group,,,
id-326077,The Monica,Monica The,,,,,,,f,Person,,,
id-590593,Piano Fantasia,Piano Fantasia,,,,,,,f,,,,
id-1234415,Home Street Home,Home Street Home,,,,,,,f,Group,,,
id-2293192,mODERA,mODERA,,,,,,,f,,,,
id-347303,Subimage,Subimage,,,,,,,f,,,,
id-230866,Math and Physics Club,Math and Physics Club,2004,,,2019,12,,t,Group,,,
id-789733,Milán,Milán,,,,,,,f,Person,,,Maria Neckam
rec-575901-dup-0,ありすふれんず,Alice Frynd,,,,,,,f,Group,,,
id-652433,Miko9999,Miko9999,,,,,,,f,,,,
id-292564,Ill Doggy,Ill Doggy,,,,,,,f,Person,,,
id-982376,Johann Faustus,Johann Faustus,,,,,,,f,Person,Male,,doom metal
id-521040,3D People,3D People,,,,,,,f,Group,,,
id-613168,Symmetrik,Symmetrik,,,,,,,f,,,,
id-1032384,Jill McMark,Jill McMark,,,,,,,f,,,,
id-761656,Algaesthesia,Algaesthesia,,,,,,,f,Group,,,
id-288850,Jo Johnson,Johnson Jo,,,,,,,f,Person,,,
id-502051,Searching for Skylines,Searching for Skylines,,,,,,,f,Group,,,
id-898272,Dismorphoby,Dismorphoby,,,,,,,f,Group,,,
id-743893,Jacques Choque,Choque Jacques,,,,,,,f,Person,,,
id-1005679,Shelton Pinhero,Shelton Pinhero,,,,,,,f,,,,Malayalam playback singer
id-1005678,Alphons Joseph,Alphons Joseph,,,,,,,f,Person,Male,,Malayalam music composer
id-828854,Chillbert,Chillbert,,,,,,,f,,,,Heidelberg
id-828855,Abermensch,Abermensch,,,,,,,f,,,,
id-134857,Ensemble Ethnique,Ensemble Ethnique,,,,,,,f,,,,
id-1947298,takaotubo,takaotubo,,,,,,,f,Person,Male,,
id-827817,Raedawn,Raedawn,,,,,,,f,,,,
id-566214,MissB,MissB,,,,,,,f,Person,,,
id-167716,Ashen,Ashen,,,,,,,f,Group,,,
id-569474,Edge of Lament,Edge of Lament,2008,,,,,,f,,,,
id-835280,Lo-Fi Beats,Lo-Fi Beats,,,,,,,f,,,,
id-655803,Lisandra,Lisandra,,,,,,,f,Person,,,
id-2101469,Sid MSC,MSC Sid,,,,,,,f,,,,
id-217838,Latex,Latex,,,,,,,f,Person,,,
id-829450,Jonas Sella,Jonas Sella,,,,,,,f,,,,
id-770722,Merchant Ships,Merchant Ships,2008,7,,2010,7,10,t,Group,,id-81741,
id-883709,Mike Disco,Mike Disco,,,,,,,f,,,,
id-1782827,Armin Shimerman,Shimerman Armin,,,,,,,f,Person,Male,,actor
id-954673,Agya,Agya,,,,,,,f,Group,,,
rec-706054-dup-0,Chris Sorbell0,Sorbello Chris,,,,,,,f,,,,
id-181740,Dionne,Dionne,,,,,,,f,Person,,,garage house vocalist Dionne Warren
id-896681,Bachaco,Bachaco,,,,,,,f,Group,,,
id-1177714,Norsk Sed,Norsk Sed,,,,,,,f,Group,,,
id-111071,Jump Cutz,Jump Cutz,,,,,,,f,Group,,,
id-790793,DBR UK,DBR UK,,,,,,,f,Group,,,
id-466590,Boya,Boya,,,,,,,f,Group,,,
id-215096,Kelly Slusher,Slusher Kelly,,,,,,,f,Person,Female,,
id-532808,Dr Mouthquake,Mouthquake Dr,,,,,,,f,Person,,,
id-1173624,Elikeh,Elikeh,,,,,,,f,,,,
id-798575,The Greatness,Greatness The,1991,12,19,,,,f,Person,,,
id-638130,Darcell Lawrence,Lawrence Darcell,,,,,,,f,Person,,,
id-685888,Of Legend,Of Legend,,,,,,,f,Group,,,
id-1027779,Sulfur,Sulfur,,,,,,,f,Person,,,MC
id-520038,Mike Traylor,Traylor Mike,,,,,,,f,,,,
id-624178,Hologram,Hologram,2006,,,,,,f,Group,,,Brooklyn NY Ryan Trott Caroline Potter  others
id-491713,Skandalo,Skandalo,1994,1,1,1999,1,9,t,Group,,,Band from Switzerland
id-861292,Denny Greene,Greene Denny,,,,,,,f,,,,
id-164804,Thomas Schaeben,Schaeben Thomas,,,,,,,f,Person,,,
id-199583,Beats for Beginners,Beats for Beginners,,,,,,,f,,,,
id-529390,The Attractions,Attractions The,1977,,,1996,,,t,Group,,,Elvis Costello
id-432785,Rebekkahs Tuesday,Rebekkahs Tuesday,,,,,,,f,Group,,,
id-588112,Studio 4,Studio 4,,,,,,,f,Person,,,
id-518264,Pitch Blond,Pitch Blond,,,,,,,f,Group,,,
id-165411,Club Trini,Club Trini,,,,,,,f,Group,,,
id-588117,Emptydemic Degree,Emptydemic Degree,,,,,,,f,Group,,,
id-211575,Robin and Barry Dransfield,Dransfield Robin and Barry,,,,,,,t,Group,,,
id-697315,Cães Vadios,Cães Vadios,,,,,,,f,,,,
id-526715,Garricks Fairground,Garricks Fairground,,,,,,,f,Group,,,
id-1210904,The Tridens,Tridens The,,,,,,,f,Group,,,Russian Melodic Death Metal/Metalcore/Deathcore band
id-278447,Once in the Sun,Once in the Sun,,,,,,,f,,,,
id-1177671,Kitten Crisis,Kitten Crisis,,,,,,,f,Group,,id-84699,
id-572329,Einzeller,Einzeller,,,,,,,f,,,,
id-702960,Bl00dsuck1ng Fr34k,Bl00dsuck1ng Fr34k,,,,,,,f,,,,
id-577347,Charlie Mariano Quartet,Charlie Mariano Quartet,,,,,,,f,Group,,,
id-388194,Sonosync,Sonosync,,,,,,,f,Group,,,
id-735394,Frode Gjerstad Trio,Gjerstad Frode Trio,,,,,,,f,Group,,,
id-453866,ROSE-UNLIMITED,Rose Unlimited,,,,,,,f,,,,
id-954894,Positive Energy,Positive Energy,,,,,,,f,Group,,,
id-802142,Story Books,Story Books,,,,,,,f,Group,,,
id-802417,Schweinhund,Schweinhund,,,,,,,f,Group,,,
rec-1784178-dup-1,Jean Blok,Blok Jean,,,,,,,f,,,,
id-565686,Caliman,Caliman,,,,,,,f,Person,,,
id-1241374,Bethany Marie,Marie Bethany,,,,,,,f,,,,
id-295270,ddd,ddd,,,,,,,f,,,,
id-313362,Technological Terror Crew,Technological Terror Crew,,,,,,,f,Group,,,
id-1241373,Bryn Liedl,Liedl Bryn,,,,,,,f,,,,
id-1068254,No Reason to Live,No Reason to Live,,,,,,,f,Group,,,
id-157161,Marvin the Paranoid Android,Marvin the Paranoid Android,,,,,,,f,Character,Male,,
id-914689,Eschar,Eschar,,,,,,,f,,,,
id-864187,Surrah,Surrah,,,,,,,f,Group,,,
id-675264,EXCALIpUR,EXCALIpUR,,,,,,,f,Person,,,
id-675263,Goatika Creative Lab,Goatika Creative Lab,,,,,,,f,Group,,,
id-675262,Tribullets,Tribullets,,,,,,,f,Group,,,
id-474548,C.T.  The Cast-A-Ways,C.T.  Cast-A-Ways The,,,,,,,f,Group,,,
id-1030577,The Railway Club,Railway Club The,2011,7,1,,,,f,Group,,id-4024,
id-806248,Shannyn Sossamon,Sossamon Shannyn,1978,10,3,,,,f,Person,Female,,
id-231802,10th Avenue,10th Avenue,,,,,,,f,,,,
id-418554,Lorne Burden,Burden Lorne,,,,,,,f,Person,,,
id-433971,Blue World,Blue World,,,,,,,f,Group,,,
id-226531,The Cool The Fab  The Groovy,Cool The Fab The  Groovy The,,,,,,,f,Group,,,
id-470658,Metropol,Metropol,,,,,,,f,Person,Male,,Dirk Schilling
id-682935,Die Haustiere,Haustiere Die,,,,,,,f,Group,,,
id-720886,The Solace Bros.,Solace Bros. The,,,,,,,f,Group,,,
id-712569,ONOMATOPEEE,ONOMATOPEEE,,,,,,,f,,,,
id-676687,Instant Romantic Floor,Instant Romantic Floor,2005,,,,,,f,Group,,,
id-202588,Parliament of House,Parliament of House,,,,,,,f,,,,
id-361667,The Warriors,Warriors The,2002,,,,,,f,Group,,id-22507,Hardcore band
id-1012667,Error,Error,1996,5,9,,,,f,Person,Male,id-99790,British Music Producer
rec-704926-dup-0,Le Télépone Arabe,Le Téléphone Arabe,,,,,,,f,,,,
id-202585,Da Cuban Heelz,Da Cuban Heelz,,,,,,,f,,,,
id-202586,Brick Nation,Brick Nation,,,,,,,f,,,,
rec-176770-dup-1,Quarz,Quars,,,,,,,f,Group,,,German trwnce
id-565664,Jason Hunsberger,Hunsberger Jason,,,,,,,f,Person,Male,,
id-1044447,People vs. Larsen,People vs. Larsen,,,,,,,f,Group,,,
id-1011861,Upon Wings,Upon Wings,,,,,,,f,,,,
id-532890,Trash Compactor,Compactor Trash,1994,,,,,,f,Group,,,
id-1048310,Gy-ro,Gy-ro,,,,,,,f,,,,Chris Liberator  D.A.V.E. The Drummer
id-474891,MOTORO FAAM,MOTORO FAAM,,,,,,,f,Group,,,
id-723849,Subterrestrial,Subterrestrial,2010,3,1,,,,f,Group,,,dark ambient/experimental music
id-698690,Musikhögskolan i Piteå,Musikhögskolan i Piteå,,,,,,,f,Group,,,
id-1581300,Fyoomz,Fyoomz,,,,,,,f,Person,Male,,
id-1030689,Whilt,Whilt,,,,,,,f,Group,,,
id-638548,Howard  Stereo,Howard  Stereo,,,,,,,f,,,,
rec-566705-dup-0,DJ Shqrk,Sbark DJ,,,,,,,f,Person,,,house DJ/proclucer Jaka Gornik
id-348266,The Funk Parlor,Funk Parlor The,,,,,,,f,Person,,,
id-165617,Dandy Jack and the Latin Lava,Jack Dandy and Latin Lava The,,,,,,,f,Person,,,
id-358908,Morggorm,Morggorm,2003,8,,,,,f,Group,,,
id-829593,마인드 큐브,Mind Cube,,,,,,,f,,,,
id-407181,Chris Kalera,Kalera Chris,,,,,,,f,Person,,,
rec-268061-dup-1,The Burrj,Bvrrs The,2005,3,27,,,,f,,,,
rec-268061-dup-0,The Birrs,Burrs Tne,2005,3,27,,,,f,,,,
rec-763872-dup-0,Mariachi Nueya Generacion,Mariachi Nueva Geneeacion,2002,,,,,,f,Group,,,
id-750761,Neganance,Neganance,,,,,,,f,Group,,,
id-243545,A Sombre Prospect,Sombre Prospect A,,,,,,,f,Group,,,
id-566534,ベルネイジ,Beruneiji,,,,,,,f,Person,,,
id-738667,Joël Perri,Perri Joel,,,,,,,f,Person,,,
id-984927,Chop Shop,Chop Shop,1984,,,1985,,,t,Group,,,NY blues-punk band
id-750767,REALISTIC TRAIN,REALISTIC TRAIN,2008,,,,,,f,,,,
id-588433,Oito,Oito,,,,,,,f,Group,,,
id-576439,Hang Jones,Hang Jones,,,,,,,f,Group,,,
rec-820935-dup-1,Sketc,sketc,,,,,,,f,,,,sketch hirosbi masuda
rec-820935-dup-0,Sketc,sketkh,,,,,,,f,,,,sketc hiroshi masuda
id-736232,All Cats Are Grey,All Cats Are Grey,1981,,,,,,f,Group,,,
id-669758,Bifrost Arts,Bifrost Arts,2008,,,,,,f,Group,,,
id-656054,Rino Cabrera,Cabrera Rino,,,,,,,f,Person,,,
id-1937622,Bouvier,Bouvier,,,,,,,f,,,,
id-1682023,ChessBoxer,ChessBoxer,,,,,,,f,Group,,,
id-742914,Cesar Merveille,Merveille Cesar,,,,,,,f,Person,Male,,
id-1331245,Pretty Things/Yardbird Blues Band,Pretty Things/Yardbird Blues Band,,,,,,,f,Group,,,Phil May Dick Taylor Jim McCarty
id-272727,Steen Rock,Steen Rock,,,,,,,f,,,,
id-546607,HREÐA,HREÐA,,,,,,,f,Group,,,
id-757910,Isola DAmore,Isola DAmore,,,,,,,f,,,,
rec-670377-dup-0,Monday Math Class,Monday Math Clas,,,,,,,f,Group,,,
id-51025,Em Sinfonia,Em Sinfonia,,,,,,,f,Group,,,
id-487918,And Then There Were Machines,And Then There Were Machines,,,,,,,f,Group,,,
id-226980,Metrotraxx,Metrotraxx,,,,,,,f,,,,
id-971926,The Classics Quartet,Classics Quartet The,,,,,,,f,,,,
id-1515299,Piers James,Piers James,,,,,,,f,,,,
id-2291452,YSG Fazo,YSG Fazo,2022,1,1,,,,f,,,,
rec-154375-dup-0,Stancloff,Standovf,2009,,,,,,f,Group,,,
id-871779,Austin Stone,Austin Stone,,,,,,,f,,,,
id-510277,moools,moools,1998,,,,,,f,Group,,,
rec-495208-dup-1,The Benny Golson Quardet,Benny Gol5on Quartet The,,,,,,,f,Group,,,
id-541031,The Nunchaks,Nunchaks The,,,,,,,f,Group,,,
id-760888,Chorale daureilhan,Chorale daureilhan,,,,,,,f,,,,
id-760889,Semiac en bigòrra,bigòrra Semiac en,,,,,,,f,,,,
id-140800,Christopher Walker,Walker Christopher,,,,,,,f,,,,
id-760883,Chœurs dhommes,Chœurs dhommes,,,,,,,f,,,,
id-20145,Forever Sleep,Forever Sleep,,,,,,,f,,,,
rec-540749-dup-1,James Sudal<ow,Sudakow Janes,,,,,,,f,Person,,,
id-760887,Eths amassats de bigòrra,Eths amassats de bigòrra,,,,,,,f,,,,
id-291753,Color Blind Light,Color Blind Light,,,,,,,f,Group,,,
id-9755,The New Age Sounds Of Relaxation,New Age Sounds Of Relaxation The,,,,,,,f,,,,
id-531776,Lick My Scars,Lick My Scars,,,,,,,f,Group,,,
id-695876,Le Chien den face,Chien den face Le,2000,,,,,,f,Group,,,
id-973607,The Zohar,Zohar The,,,,,,,f,,,,
id-986319,Royal Oak Abstract Ensemble,Royal Oak Abstract Ensemble,,,,,,,f,,,,
id-4458,Nova Sonic Down Hyper Space,Nova Sonic Down Hyper Space,,,,,,,f,,,,
id-305653,Alas de Águila,Alas de Águila,,,,,,,f,,,,
id-773641,Thirteen Bloodlines,Thirteen Bloodlines,,,,,,,f,Group,,,
id-751389,Crank Squad,Crank Squad,,,,,,,f,Group,,,
id-678824,Pauline Murray and the Saint,Murray Pauline and Saint The,,,,,,,f,Group,,,
id-405856,Sophia I,Sophia I,,,,,,,f,,,,
id-678822,Pauline Murray and the Storm,Murray Pauline and Storm The,,,,,,,f,Group,,,
rec-704426-dup-0,Red Jones,Jones Red,,,,,,,f,Person,,,
id-230514,Valley Jones,Jones Valley,,,,,,,f,,,,
id-405852,The April Skies,April Skies The,,,,,,,f,Group,,,
id-614413,My First Tooth,My First Tooth,,,,,,,f,,,,
rec-663574-dup-0,Biboulakos,Bi1>oulakis,,,,,,,f,,,,
id-198643,Alex Flatner,Flatner Alex,,,,,,,f,Person,,,
id-345262,The Lone Star Playboys,Lone Star Playboys The,,,,,,,f,Group,,,
rec-365922-dup-0,Francesco Maria Bassamo,Bassano Fransesco Maria,,,,,,,f,,,,
id-2207000,Yeah Huh,Yeah Huh,,,,,,,f,Group,,,
id-704293,Ellen Wright  Lace,Wright Ellen  Lace,,,,,,,f,Group,,,
rec-908406-dup-0,MC JB,JB MC,,,,,,,f,Person,Male,,featured on Raver Ravin and Shaclow Demon
id-128427,The Global Vision Project,Global Vision Project The,,,,,,,f,,,,
id-662436,Sentiment,Sentiment,1996,,,,,,f,Group,,,Progressive Power Metal band from Finland
id-2008375,Jalja,Jalja,,,,,,,f,,,,
id-505630,Harmonia Vocalis,Harmonia Vocalis,,,,,,,f,Group,,,
id-559478,The Keith Tippett Group,Tippett Keith Group The,,,,,,,f,Group,,,
id-791563,O Graceful Musings Burden,O Graceful Musings Burden,2009,,,2011,,,t,Group,,,
id-2127209,Mayhaps,Mayhaps,2017,10,8,,,,f,Group,,,
id-1471623,DJ Suede the Remix God,DJ Suede the Remix God,,,,,,,f,,,,
id-566531,ひときり,Hitokiri,,,,,,,f,Person,,,
id-550117,Temo,Temo,,,,,,,f,Person,,,
id-605642,Crazy Mars,Crazy Mars,2004,,,,,,f,Group,,,
rec-1948304-dup-0,JavJay,JayJav,,,,,,,f,Person,,,ESL
id-815787,Oscillist,Oscillist,,,,,,,f,Person,,,
id-498222,Stealing Jane,Stealing Jane,,,,,,,f,Group,,,
id-628229,Al Turath Ensemble,Al Turath Ensemble,,,,,,,f,Group,,,
id-1820958,Bebo 104,Bebo 104,2017,1,12,,,,f,Group,,,
rec-743505-dup-0,Crajy Minds,Crazy Mindj,,,,,,,f,Group,,,
id-631681,Akut Slut,Akut Slut,1991,,,1994,,,t,Group,,,
id-855022,The Drowning Sorrows,Drowning Sorrows The,,,,,,,f,,,,
id-142092,Klubbers Revenge,Klubbers Revenge,,,,,,,f,Group,,,
id-991779,Cargo Culte,Cargo Culte,2012,,,,,,f,Group,,,
rec-1239427-dup-1,Josh Stanoey,Josh Stariley,1996,2,9,,,,f,Person,Male,,
id-399062,Tracky Birthday,Tracky Birthday,,,,,,,f,Person,,,
id-867870,Brighten Up,Brighten Up,,,,,,,f,,,,indie rock
id-258588,Ray Collins Hot-Club,Ray Collins Hot-Club,,,,,,,f,Group,,,swing band
id-521909,Gilmores Military Band,Gilmores Military Band,,,,,,,f,Group,,,
id-954468,Gay Africa,Gay Africa,,,,,,,f,,,,
rec-560125-dup-1,Thrifen,Thriven,2007,,,,,,f,Group,,,
id-1035488,Sensitive,Sensitive,,,,,,,f,Group,,,trance duo Harald Herrler  Rüdiger Gesche
id-829849,Vyaas Houston,Vyaas Houston,,,,,,,f,,,,
id-325766,Anari ta Petti,Anari ta Petti,2003,,,2003,,,t,Group,,,
id-521901,Xeper,Xeper,2006,,,2007,,,t,Group,,,short-lived croatian black metal band
id-521450,Linus Åkesson,Åkesson Linus,1980,,,,,,f,Person,,,
id-606178,Team Teamwork,Team Teamwork,,,,,,,f,Person,Male,,
id-700977,Illstrumentalists,Illstrumentalists,,,,,,,f,Group,,,
rec-1660055-dup-0,Lynetye Straker,Lynette Stral<er,1981,1,27,,,,f,Person,Female,,
id-175274,FME,FME,,,,,,,f,Group,,,
id-175277,Jeff Milligan,Milligan Jeff,,,,,,,f,Person,,,
id-106634,Reno,Reno,,,,,,,f,Group,,,Andy Holt  Phil Burns
id-595347,Tiki Jones,Jones Tiki,,,,,,,f,Person,,,
id-428323,Scratchy Nutz,Scratchy Nutz,,,,,,,f,Group,,,
id-197280,The Aborted,Aborted The,1992,,,,,,f,Group,,,British electronic/experimental artist
id-553393,Camp Z,Camp Z,,,,,,,f,,,,
id-241793,Underglow,Underglow,,,,,,,f,Group,,,
id-665288,Joshua Mosley,Mosley Joshua,,,,,,,f,Person,Male,,composer and producer for film television video games and recording artists
id-724455,Katie Noonan  The Captains,Katie Noonan  The Captains,,,,,,,f,Group,,,
id-1028479,Warcursed,Warcursed,2004,,,,,,f,Group,,id-632,
id-542827,Sever Your Ties,Sever Your Ties,,,,,,,f,Group,,,
id-1032680,Leon Diaz,Leon Diaz,,,,,,,f,,,,
id-1211886,Greg Alone,Greg Alone,,,,,,,f,Group,,,
id-130279,Yakita,Yakita,,,,,,,f,Person,,,
id-994696,Elektra Spell,Elektra Spell,,,,,,,f,,,,aka Emma Forman
id-2048479,Achachak,Achachak,,,,,,,f,Group,,id-119201,Croatian stoner rock band
id-300926,Billband,Billband,,,,,,,f,Group,,,
