artist,gid,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-436983,fc0d3580bc5f47038993c51c5a6e07bf,Ebu Gogo,Ebu Gogo,2006,,,,,,f,Group,,,
id-993398,67793f9e27e743bc8931a0da6c79cc39,青野武,Aono Takeshi,1936,6,19,2012,4,9,t,Person,Male,id-107,
id-84818,45ee7d52da8142f7bccbb06d72ad3d04,Oboroh,Oboroh,,,,,,,f,Group,,id-56,
id-22684,c8327cc054f3424fa68d000ee7289a41,Sizzla,Sizzla,1976,4,17,,,,f,Person,Male,id-106,
id-1022286,f3005a6f2c9b4e52ac7def98e6e66f0e,Inferno,Inferno,,,,,,,f,Group,,id-221,Manchester based Rock band
id-225142,fa59ab4b87e74318b0471630c599fcee,Jing Chi,Jing Chi,,,,,,,f,Group,,id-222,
id-10536,a32121865da54e84a9356952b3e14921,Os Mutantes,Mutantes Os,1966,,,,,,f,Group,,id-30,
id-230435,164e934dd16d43fda62b163ccc9f90e9,Science Fiction Idols,Science Fiction Idols,,,,,,,f,,,,
id-140140,6fa1eb4dd5da40e995f7b2200823fd3b,Forseti,Forseti,1997,,,2005,5,,t,Group,,id-81,
id-595336,18b0c643c22a4c2eafd5c98a902b965c,Barry Luft,Luft Barry,,,,,,,f,Person,,id-38,Canadian folk singer
id-1810,3fb55c033ad943418d0b7c4c49aefca0,The Platters,Platters The,1953,,,,,,f,Group,,id-222,
id-993673,980d04452b2f46f7929738059647e0a8,Burns Blue,Blue Burns,2003,,,,,,t,Group,,id-221,
id-123306,ac6a23e847e54f2a8ab1ae62871caeed,The Baptist Generals,Baptist Generals The,1998,,,,,,f,Group,,id-222,
id-382961,87aea873864f4d79964cd82ded19bd9b,Portal,Portal,1996,,,,,,f,Group,,id-221,UK artist Scott Sinfields postrock project
id-67631,6617f55ec0c0490d985502c9c30091d9,Passenger,Passenger,1996,,,,,,f,Group,,id-202,Swedish metalband sideproject of In Flames singer
id-824,c544ed4d23904442a83e1ea2883b09c8,Lynyrd Skynyrd,Lynyrd Skynyrd,1964,,,,,,f,Group,,id-222,
id-102761,7469684a497947ef8a2eac6f0204caab,Unique II,Unique II,,,,,,,f,Group,,id-14,
id-14157,e431014b42564434bf8a1ef381a7150c,Dream,Dream,1998,10,,2016,10,5,t,Group,,id-222,American pop girl group
id-381514,685f460c168c48839b101c88636a3979,Youthmovies,Youthmovies,2002,,,2010,,,t,Group,,id-221,
id-9971,1884ed9c6fe1468da7f88d19c9c4e441,Status Quo,Status Quo,1967,,,,,,f,Group,,id-221,UK boogie rock band
id-1485881,53fdd6cc75be48bda9c2e95b4e9dd5dd,The Hollywood Edge,Hollywood Edge The,,,,,,,f,Group,,,sound effects producers
id-503035,c96679aa8b6b4b9c82f20d0b30940b52,Zvonko Bogdan,Bogdan Zvonko,1942,1,5,,,,f,Person,Male,,
id-307888,9fde17ee761a49e790a717ad079fc531,Winterun,Winterun,2004,,,,,,f,Group,,id-13,
id-682511,252a426387d54c17b85b3d4b0a989fff,Robert Etoll,Etoll Robert,,,,,,,f,Person,Male,id-222,
id-429254,deec11bfbd254f5fa13ce1b5c2e75a82,Illegal Illusion,Illegal Illusion,1995,,,,,,f,Group,,id-56,
id-282735,8cfe1588fbdf4e44b0484c561ba9ad62,English as a Foreign Language,English as a Foreign Language,,,,,,,f,,,,
id-186026,960c6704bf4640cabebefa27008172e5,Casanova,Casanova,1991,,,,,,f,Group,,id-81,hair rock band from Germany
id-838289,6c0143f4f950460885726ebefc2a37c9,SpaceGhostPurrp,SpaceGhostPurrp,1991,4,1,,,,f,Person,Male,id-222,US rapper producer
id-821522,f207e0d57d1840d889108eedcaf7a291,Sallie Ford  The Sound Outside,Sallie Ford  The Sound Outside,,,,,,,f,Group,,id-222,
id-752066,59c0605a4dd84b3fa7f8788b23ffee95,Zellberger Spitzbuam,Zellberger Spitzbuam,,,,,,,f,Group,,,
id-839435,18c57aeb1ecf458486b2822eb1c1e5b7,Marylin Michaels,Michaels Marylin,,,,,,,f,Person,Female,,60s pop artist
id-242693,f76e4bb5842c4ece961b4c162ad3bb47,Sway,Sway,1982,9,5,,,,f,Person,Male,id-221,UK rapper Derek Andrew Safo
id-129810,72ebac7be29d4cd68ce436465b907ce9,Horace Parlan,Parlan Horace,1931,1,19,2017,2,23,t,Person,Male,id-222,
id-5776,3a4376e45a1a46f1a1b6927d57ba38d6,Red Mitchell,Mitchell Red,1927,9,20,1992,11,8,t,Person,Male,id-222,jazz doublebassist composer and lyricist
id-594891,761f8f7fb8cd4bd9bd2fd92964bf81f5,Nisse Sandström,Sandström Nisse,1942,3,13,2021,9,8,t,Person,Male,id-202,
id-60544,cc4c4d9d15984c8691584a39fa97e6ff,Monica Zetterlund,Zetterlund Monica,1937,9,20,2005,5,12,t,Person,Female,id-202,
id-9606,9beb62b288db4cea801e162cd344ee53,Beastie Boys,Beastie Boys,1979,,,2014,,,t,Group,,id-222,
id-667101,8e312f41aa0d4719ac40ebcb395a2188,Björgvin Halldórsson,Björgvin Halldórsson,1951,4,16,,,,f,Person,Male,id-98,
id-11551,bd1180c44252461f94dc543906c02522,Mr Big,Mr Big,1988,,,,,,f,Group,,id-222,American hard rock band
id-9579,2b9967c732464658a561ded5408dd9af,Los Lobos,Lobos Los,1973,,,,,,f,Group,,id-222,
id-134453,eca53e25c9b2428aaef42c167203045d,Hanns Eisler,Eisler Hanns,1898,7,6,1962,9,6,t,Person,Male,id-14,composer
id-197865,e9550915abda4de099966ab2b060c486,Day of Fire,Day of Fire,,,,,,,f,Group,,id-222,
id-338462,5ac7ac5074664bc481f742fce344bb8b,Cesarius Alvim,Alvim Cesarius,1950,4,28,,,,f,Person,Male,id-30,
id-5349,3203d20c9e964e8ba51ec2c10eb1981c,Eddie Gomez,Gomez Eddie,1944,10,4,,,,f,Person,Male,id-172,jazz double bassist
id-682801,15bcfbceec7243dc9a1ec8524fa5ee94,Daniel C Holter,Holter Daniel C,,,,,,,f,Person,Male,,
id-33140,04190e55fc9d4552843c0a2610a0ced8,Stan Freberg,Freberg Stan,1926,8,7,2015,4,7,t,Person,Male,id-222,
id-7966,7b05d6fe91e84cb9a4012a13b1578716,Susumu Yokota,Yokota Susumu,1961,,,2015,3,27,t,Person,Male,id-107,
id-307350,1cb54d3cba8243c7ba9550c14f0d5097,Black Fras,Black Fras,,,,,,,f,,,,
id-749448,394cf2f9903142e49e2ec14c98886d68,Maylee Todd,Todd Maylee,,,,,,,f,Person,Female,id-38,
id-64624,b851bedb44874cc194fd450906fe00cb,Central Park,Central Park,,,,,,,f,,,,
id-9916,a15988bf2d7d457694052352873bc5a4,Jam  Spoon,Jam  Spoon,1991,,,2006,,,t,Group,,id-81,
id-9766,0881daf120df4a3ea84f6476a84bb172,Badly Drawn Boy,Badly Drawn Boy,1969,10,2,,,,f,Person,Male,id-3925,
id-136082,9736c049792349a8bfc873f71bcc77be,Édouard Lalo,Lalo Édouard,1823,1,27,1892,4,22,t,Person,Male,id-73,composer
id-372660,c6e01a162e6e4ed9b6d218d8788bac0a,Stunna,Stunna,,,,,,,f,Person,Male,id-222,
id-370216,18234037c0e54be382c9c68923397ba0,Bachelors of Science,Bachelors of Science,2005,,,,,,f,Group,,id-222,
id-51230,ddcc21f01a124d0d992679249d39d92f,The Three Degrees,Three Degrees The,1963,,,,,,f,Group,,id-222,
id-98617,33fc9c8f091a4b269aed6f7a3283ed36,Abbe Lane,Lane Abbe,1932,12,14,,,,f,Person,Female,id-222,
id-474596,b33afe881b2e4df787ceef75e6e48cf1,Levina Lewis,Lewis Levina,,,,,,,f,,,,
id-397912,2abfb6803d88411bb3e8e17ce9643a53,Eva Mattes,Mattes Eva,1954,12,14,,,,f,Person,Female,id-81,GermanAustrian actress
id-464980,f682a68beb754993bf8df246c36dda14,Harper Lee,Lee Harper,1926,4,28,2016,2,19,t,Person,Female,id-222,American author
id-711675,8a60091884ff4984ba2e0c41bed7fdd8,Robin Key,Key Robin,,,,,,,f,Person,,,
id-14616,9b127d23f877454183cd44f46393dfb7,鷺巣詩郎,Sagisu Shirō,1957,8,29,,,,f,Person,Male,id-107,anime  film music composer
id-152692,a325fa1b74d54ed5996bdb98af625c78,Helheim,Helheim,1992,,,,,,f,Group,,id-160,Norwegian VikingBlack Metal
id-24387,8c5b0b11e9a94341b83407ccd160e87d,SONICFLOOd,SONICFLOOd,1997,,,,,,f,Group,,id-222,
id-1503537,4c97413b98004d1cabb49efa3b16997f,4lung,4lung,2015,,,2020,1,5,t,Character,Other,id-282,
id-34586,0d4696bc6a04452580a840308054b91c,Thunder,Thunder,1989,,,,,,f,Group,,id-221,UK hard rock band
id-1237664,ef48465193114f38b4da7fa7ba18d1ef,Cirius,Cirius,,,,,,,f,Group,,,
id-408178,3569f6991f7e403a8d6efacfa9bf2d97,Japunga,Japunga,2001,,,,,,f,Group,,id-13,
id-442273,9c08ed023e494471bcb43a2b1230483d,Circular,Circular,,,,,,,f,Person,Male,id-7289,Johannes Riedel
id-2997,a16e47f5aa5447fe87e4bb8af91a9fdd,Ennio Morricone,Morricone Ennio,1928,11,10,2020,7,6,t,Person,Male,id-105,composer
id-126224,d5edea0ffafc4e89aa7a9322bfd6e0ac,Boris Mourashkin,Boris Mourashkin,,,,,,,f,,,,
id-448417,8c0a04b68a334f6b9cc5bc2bbec03d31,John OCallaghan,OCallaghan John,1982,9,24,,,,f,Person,Male,id-103,trance DJproducerartist
id-30502,9ec90f512c4a495bb4782dfc9c07f8bc,Cerrone,Cerrone,1952,5,24,,,,f,Person,Male,id-73,
id-1425583,2e2f95a5b01f4406ae4001955e428fc6,Russ Still and The Moonshiners,Russ Still and The Moonshiners,2005,1,1,,,,f,Group,,id-5210,
id-518958,8c9003960d4c431c9c48aab88769614c,Black Flight,Black Flight,,,,,,,f,Group,,,
id-47584,103450a863e04b56b56b194ce44feb79,John Doyle,Doyle John,1971,,,,,,f,Person,Male,id-103,Irish guitarist  singer
id-154545,717d6d2f9323406eb0b5626dc8d9b008,Jamie Knight,Knight Jamie,,,,,,,f,Person,Female,id-221,euro house vocalist Almighty Records
id-2289990,032d7de896114b0b856133b311e43729,Empyreal,Empyreal,,,,,,,f,,,,Hendrik Blockus
id-87711,8a74611ce70142c8b30b207217648afb,Eternal Sadness,Eternal Sadness,1994,,,,,,f,Group,,,
id-714116,066b8655c67247b1b3d45047d0d38f3b,Steve Manning,Manning Steve,,,,,,,f,Person,,,
id-454132,4ecaf9ef16d048cb8915ae142268c09c,Phi Khanh,Phi Khanh,,,,,,,f,Person,,,
id-624250,15a775c59de1493c8669d7b990bde15a,Kitoslev,Kitoslev,,,,,,,f,Group,,,
id-85060,866e50dcb6b34c6b91ae3a872765dac9,Confetti,Confetti,,,,,,,f,Group,,id-221,British duo
id-672056,70ecb379cb274ebfb81a6a4a31ad5dae,Lost  Found,Lost  Found,1973,,,,,,f,Group,,,Bluegrass band
id-2101,e20747e755a4452e87667b985585082d,Frank Zappa,Zappa Frank,1940,12,21,1993,12,4,t,Person,Male,id-222,US musician composer activist  filmmaker
id-1235826,1f66054eb79142efb3317624594f61bc,Imagination Society,Imagination Society,2013,,,,,,f,Group,,id-5282,
id-127537,1f48f09f0c184e6493920fecb326da89,Fertile Ground,Fertile Ground,1997,,,,,,f,Group,,,AcidJazz band
id-366942,7403b178ecbb401289c5cf405ce1c19e,Fin Alfred Larsen,Larsen Fin Alfred,1939,,,,,,f,Person,Male,id-57,
id-95910,ebd693c7320048c0bdb770dc897b632a,Martin Moro,Moro Martin,1968,4,13,,,,f,Person,Male,id-14,
id-55858,9e5cfdd09acc4ed3a06bace158ba0694,Red  The Red Hots,Red  Red Hots The,,,,,,,f,Group,,,
id-211643,584ebe21ca7e4770abb9f781553fdfb9,Perasma,Perasma,,,,,,,f,Group,,,
id-1802426,abefd8c60aec45b58ddcb97c7e9b5a87,TUPPERWAVE,TUPPERWAVE,,,,,,,f,,,id-5244,vaporwave  future funk
id-447165,81e841592d98416587a051739438fcc3,Judge Smith,Smith Judge,1948,,,,,,f,Person,Male,id-221,
id-284593,e53779246c39425b83140a0462415704,Pucho  The Latin Soul Brothers,Pucho  The Latin Soul Brothers,1959,,,,,,f,Group,,id-222,
id-407,5700dcd4c1394f31aa3e6382b9af9032,Kraftwerk,Kraftwerk,1970,,,,,,f,Group,,id-81,
id-347594,67408d97e546434db671882d247e04c0,Murha Murha Itsemurha,Murha Murha Itsemurha,,,,,,,f,Group,,id-72,
id-2207406,d103149501324f8dbe42ad1948f37e62,Hanya Yanagihara,Yanagihara Hanya,,,,,,,f,Person,Female,id-222,American writer
id-1244653,39f951f8fa9147d887e390fb37ba893d,Oliver Wyman,Wyman Oliver,,,,,,,f,Person,Male,id-222,
id-45242,22ee24a0cba34cd4806ad7823fb4f86e,Pupo,Pupo,1955,9,11,,,,f,Person,Male,id-105,Italian singer Enzo Ghinazzi
id-23965,70e8f7ec53214b2e9a0a9392d883e1ca,Mike Marshall,Marshall Mike,1957,7,17,,,,f,Person,Male,id-7288,US mandolinist  multiinstrumentalist
id-33225,e6a1e19c1a24476faf696308cd33cddf,Janne Da Arc,Janne Da Arc,1996,,,2019,4,1,t,Group,,id-107,visual kei rock band
id-74648,3c516f6c0b1842418a9d7d7bc958912d,The Members,Members The,1977,,,,,,f,Group,,id-221,UK punk band
id-596325,0e14caa11af64879921676ecd40932c3,Tom Milsom,Milsom Tom,1989,6,11,,,,f,Person,Male,id-221,
id-125,b1a7ac992ea94d3eb17f1cad379e46ae,Dan Fogelberg,Fogelberg Dan,1951,8,13,2007,12,16,t,Person,Male,id-222,
id-20877,013c8e5bd72a4cd38dee6c64d6125823,Edvard Grieg,Grieg Edvard,1843,6,15,1907,9,4,t,Person,Male,id-160,composer
id-65890,38b566b6d675442da5b50cdd8216dcaa,伊藤賢治,Itō Kenji,1968,7,5,,,,f,Person,Male,id-107,
id-837648,26e04487d0fb473eaea18a3246ad27b1,Combat Crisis,Combat Crisis,,,,,,,f,Group,,id-222,
id-66411,f19f8bf29d184fb5a184e76bef751ead,De Lyckliga Kompisarna,De Lyckliga Kompisarna,1989,,,,,,f,Group,,id-202,
id-87930,6f23cce7cbbc42df9c726c7dcf1d4e23,Datblygu,Datblygu,1982,,,,,,f,Group,,id-435,
id-954922,042470db3d55413b86c6210f271596d6,Hi Hi Hi,Hi Hi Hi,,,,,,,f,,,,
id-36098,5ceff60b818349bfa855328d3c172106,Archie Shepp,Shepp Archie,1937,5,24,,,,f,Person,Male,id-222,
id-30205,8c332797278445a79b5c3b86f07a03de,Afroman,Afroman,1974,7,29,,,,f,Person,Male,id-222,
id-73483,8a52e2b17087416f91b03584ab7ba044,Timi Yuro,Yuro Timi,1940,8,4,2004,3,30,t,Person,Female,id-222,
id-998910,83c4a2d5eb3e4da6951b725ca029c430,ColdFells,ColdFells,,,,,,,f,,,,dark ambient
id-514631,cae12355ff73498ab71b7912ae25f1d1,Abscondo,Abscondo,,,,,,,f,,,,
id-290313,e2ed7dc984bb4a4e833a6b001f5320ff,Duckmandu,Duckmandu,,,,,,,f,Person,Male,,
id-454535,9b0bbddcdc42439994e461857869c5db,雪村螢子,Yukimura Keiko,,,,,,,f,Character,,,Anime Yu Yu Hakusho character
id-539308,3d779145232e4bccb67a662279f8d8c5,蔵馬,Kurama,,,,,,,f,Character,Male,id-107,Anime Yu Yu Hakusho character
id-833314,e841329d54d34f418c625296d5790151,飛影,Hiei,,,,,,,f,Character,Male,id-107,Anime Yu Yu Hakusho character
id-539310,247ab0668edc4234bcd585f4f9541a74,桑原和真,Kuwabara Kazuma,,,,,,,f,Character,Male,id-107,Anime Yu Yu Hakusho character
id-833521,aba7b039b9b24557be9775898d10aeae,ぼたん,Botan,,,,,,,f,Character,,,Anime Yu Yu Hakusho character
id-539307,82a55af415a145138506fa5694c96d6d,浦飯幽助,Urameshi Yuusuke,,,,,,,f,Character,Male,id-107,Anime Yu Yu Hakusho character
id-833523,ce070aaffd2a4b038483901e97d1b5af,コエンマ,Koenma,,,,,,,f,Character,Male,id-107,Anime Yu Yu Hakusho character
id-833522,438f0fc5431d4431802c843cff78e935,雪菜,Yukina,,,,,,,f,Character,,,Anime Yu Yu Hakusho character
id-703774,b57e233f43584722a311c7a632685f41,Slávek Janda,Janda Slávek,,,,,,,f,Person,,,
id-519589,f3808bef89d44206b4164c237d63634f,Al Brooker,Brooker Al,,,,,,,f,Person,Male,,
id-448108,b755ebb8cb0d4a9a8d72220835c6d65e,Empusa,Empusa,2006,,,,,,f,Group,,id-283,electrogoth band
id-24074,699e687d9e774fd09b7a54d2aaadf05b,Jody Watley,Watley Jody,1959,1,30,,,,f,Person,Female,id-222,
id-1286725,48f73f47f17a4137824f2dc5d26a272d,Anchiskhati Choir,Anchiskhati Choir,,,,,,,f,Choir,,id-80,
id-105384,62c562c9f91d4195892486be20ab9d41,Blue Orchids,Blue Orchids,1979,,,,,,f,Group,,id-221,
id-81982,7b85a62b1d394580bfcc8668a70fcfcd,Muzsikás,Muzsikás,1973,,,,,,f,Group,,id-97,
id-92694,6166e02a4c6c40b9b27619c6af6b7103,古谷徹,Furuya Toru,1953,7,31,,,,f,Person,Male,id-107,
id-47218,0103c1cc4a094a5da34456ad99a77193,Avril Lavigne,Lavigne Avril,1984,9,27,,,,f,Person,Female,id-38,
id-193629,b7e93c4e424f442a8acf74db8dbe8d85,Jeanie Bryson,Bryson Jeanie,1958,3,10,,,,f,Person,Female,id-222,
id-94650,1d0f0e40c4544e3d92e009579fabba1f,Nahawa Doumbia,Doumbia Nahawa,1959,,,,,,f,Person,Female,id-131,Wassoulou singer
id-4825,c6b0db5ad7504ed89caaddcfb75dcb0a,Therion,Therion,1988,,,,,,f,Group,,id-202,Swedish symphonic metal band
id-8309,3dc658d00d7548d08f3f851ec757f17b,EZ Rollers,EZ Rollers,1995,,,,,,f,Group,,id-221,
id-113466,46f6013f35b84df09449abe41dc859b5,Nil Karaibrahimgil,Karaibrahimgil Nil,1976,,,,,,f,Person,Female,id-214,
id-797955,7f242bd598d14ddf96ea93faa56229ae,Dillon,Dillon,1988,4,29,,,,f,Person,Female,id-81,Dominique Dillon
id-608203,7ea4ae3c87f94635a82930eff29e84c2,Apples,Apples,,,,,,,f,Group,,,
id-44245,ad7b657198324aa18e58d345d9ee06c0,Ikon,Ikon,1991,,,,,,f,Group,,id-13,Goth rock
id-12078,810af6676a1f40df87a927f726cba4f3,Tony Joe White,White Tony Joe,1943,7,23,2018,10,24,t,Person,Male,id-222,
id-35726,bb884a982c304c47af6021175d6912b2,Cry Wolf,Cry Wolf,,,,,,,f,Group,,id-7022,United States hard rock
id-687367,2cd60f1af1cb476190501f41be7b6bbe,Le Modem,Le Modem,,,,,,,f,Group,,id-72,Finnish project
id-643572,3df3818e79844c62bee381f95f8c6651,Beach Fossils,Beach Fossils,2009,,,,,,f,Group,,id-222,
id-110490,eb87276698f6453d883f2ae908a18315,TV on the Radio,TV on the Radio,2001,,,,,,f,Group,,id-222,
id-102893,e028fab539ae4ed9b8c2c4344d88b171,Die drei ,drei  Die,1979,,,,,,f,Other,Not applicable,id-81,fictitious artist
id-229912,e49faca157964c9f8e3af4109b1cf2f2,Tata Bojs,Tata Bojs,1988,,,,,,f,Group,,id-56,
id-56535,fc61dd75880b44ba9ba9c7b643d33413,Prefuse 73,Prefuse 73,1976,,,,,,f,Person,Male,id-222,
id-429556,6a12637137514f0d9bd258785ffb38bd,James Bernard,Bernard James,1925,9,20,2001,7,12,t,Person,Male,id-221,British composer
id-53550,7c61d54d90fd42e2929a9398a2a24269,Amparanoia,Amparanoia,1996,,,2008,3,,t,Group,,id-194,the band
id-469503,0b59e0caf647430482f76df20426aa76,AOK,AOK,1987,,,,,,f,Group,,id-81,German nothingcore band
id-703471,7865ec859a4343a58dd9009f7be221e1,Tim Hosman,Hosman Tim,,,,,,,f,Person,,,Production music composer
id-718759,4e41c5b8b616401a83bcf95558d838fd,Linda Lawley,Lawley Linda,,,,,,,f,Person,Female,,production music composer
id-347090,0aea1b7cb6354ef28791d72c07daa22e,Chocolate,Chocolate,,,,,,,f,Group,,id-222,San Gabriel CA indie rock band
id-35225,f62d7df2aace460ea9bcd1d01c06e6ca,Da Vincis Notebook,Da Vincis Notebook,1993,,,2004,,,t,Group,,id-222,
id-165418,0cf8715f2d5f4c159754f19200edada5,Pierre Phalèse the Elder,Phalèse the Elder Pierre,1510,,,1573,,,t,Person,Male,id-1794,Flemish music publisher in the 16th century
id-203575,d66d7ab63cf645daaa26705b7276b816,Dziuks Küche,Dziuks Küche,1996,,,,,,f,Group,,id-81,
id-332181,4fd4ca0612ea401c98b54c188e2933be,Jukka Takalo,Takalo Jukka,1967,6,20,,,,f,Person,Male,id-72,
id-119674,4d989f9fe3dc473fa1836e85b69d1d26,Pacific Trance,Pacific Trance,,,,,,,f,Person,,,
id-822554,443d173fc5144aa5a7a6921ef6a1d8a4,Sparky Dean,Sparky Dean,,,,,,,f,,,,
id-134627,2913055b380d4a1f87096dff60405acf,Brian Crain,Crain Brian,,,,,,,f,Person,Male,id-222,composer pianist
id-945903,93e310c767544e2b97e8b74108a1a016,Ida Elina,Ida Elina,1986,,,,,,f,Person,Female,id-72,
id-16043,c14b4180dc87481eb17a64e4150f90f6,Opeth,Opeth,1990,,,,,,f,Group,,id-202,Swedish Progressive MetalRock
id-1047827,dae62fb26c434757843532500c31b9c6,Ciara Venice,Venice Ciara,,,,,,,f,Person,Female,id-38,
id-55910,dac9ecce3e5240408bdac3b294d65c24,Juliane Werding,Werding Juliane,1956,7,19,,,,f,Person,Female,id-81,
id-78907,b681df1301f3496bb213c9cf730094c1,Esclarecidos,Esclarecidos,1981,,,1998,,,t,Group,,id-194,
id-615231,1ca89d2f0aea4a25998a719d2ea7b938,Juanita Williams,Williams Juanita,,,,,,,f,Person,,,
id-465717,bc2b457ecf704a18a0644de963bf1a43,Mieko Shimizu,Shimizu Mieko,,,,,,,f,Person,Female,id-221,London based Japanese composer
id-360187,47311d82f23a4215ae9869517d5feef1,OJM,OJM,1997,,,,,,f,Group,,id-105,Italian stoner rock band
id-22065,d5bf3447c5264f7c99314b7c80fe34de,Paul Desmond,Desmond Paul,1924,11,25,1977,5,30,t,Person,Male,id-222,
id-184621,71309ebee24946ecaace2603ba298b0d,Preston Love,Preston Love,1921,4,26,2004,2,12,t,Person,Male,id-222,
id-879511,a3ca82316cff4c0dbc835016f6d13948,Victory in Numbers,Victory in Numbers,,,,,,,f,,,,
id-139176,2a9ea5bffc084fbcab7317afa7906a52,Annie,Annie,1977,11,21,,,,f,Person,Female,id-160,Norwegian singer and DJ Anne Lilia Berge Strand
id-133377,5c31333cea954cefadcc0c8cf56acf55,Towering Inferno,Towering Inferno,1985,,,,,,f,Group,,id-221,
id-997012,53e68029a95c41399d9e25eae59e46a2,Dagobert,Dagobert,1982,,,,,,f,Person,Male,id-81,Swissborn Berlinbased schlager artist
id-1097108,789e589035df421d8c37c42665722743,Majoe,Majoe,1989,4,21,,,,f,Person,Male,id-81,
id-1033624,e21df633e64247eba02971b9e796d355,Kurdo,Kurdo,1988,11,30,,,,f,Person,Male,id-81,
id-46693,195ddaa1f1e44960a10758d26cb058a2,The Handsome Family,Handsome Family The,1993,,,,,,f,Group,,id-222,
id-73739,b6792cf248a34003bc7d3cbb78867c39,The Rugburns,Rugburns The,,,,,,,f,Group,,id-222,
id-129212,8ab5c24b480f44a7ae20e565a13c22dc,Northern Picture Library,Northern Picture Library,1993,,,1995,,,t,Group,,id-221,
id-114093,fe35dbba873f44508f915ca6861125ff,Imagine This,Imagine This,,,,,,,f,,,,
id-666836,c335ace0e6c04be5821ea32fdc06e585,Ross Hardy,Hardy Ross,,,,,,,f,Person,,,
id-104836,e9791d5b7b0541eb8b243c599baea101,Hotel Hunger,Hotel Hunger,1985,,,,,,f,Group,,id-57,
id-49010,9d0bc0f2a4d94eb689d4a25c066f1f7e,Alternative TV,Alternative TV,1976,,,1998,,,t,Group,,id-221,
id-609158,da15d351a42741839897cf1026b4b9b6,İlyas Tetik,Tetik İlyas,1960,9,25,2021,7,5,t,Person,Male,id-214,
id-129979,f5ec7ca073e4436cbbb75d95685e889c,Pomeroy,Pomeroy,1997,,,2015,,,t,Group,,id-222,
id-45713,14574e8810a249ba876b144fd0f0a32d,The Count Basie Trio,Basie Count Trio The,,,,,,,f,Group,,,
id-113441,ff0ecbbe34b049c7a36d81a47700ac13,孙燕姿,Sun Stefanie,1978,7,23,,,,f,Person,Female,id-188,
id-771883,c4b321938d7543589e3ab1229d0195c0,中西保志,Nakanishi Yasushi,1961,7,18,,,,f,Person,Male,id-107,
id-146068,e73ed332bbde4d6987a9250627ae0e29,五月天,Mayday,1997,3,29,,,,f,Group,,id-205,Taiwanese rock band
id-916267,7afe9639eee54227a7f2aead8b266db6,Luca Brichese,Brichese Luca,,,,,,,f,Person,,,
id-70057,026c4d7c8dfe46e8ab14cf9304d6863d,DJ Paul Elstak,Paul Elstak DJ,1966,1,14,,,,f,Person,Male,id-150,Dutch hardcoregabber DJ often credited as DJ Paul
id-3248,705076efa0c5472fbebd3e72174fcaf4,Luciano Pavarotti,Pavarotti Luciano,1935,10,12,2007,9,6,t,Person,Male,id-105,tenor
id-863382,25a3295b0bee41f9bd2ef9180dd29e88,Rostislav Merkulov,Merkulov Rostislav,1912,10,11,1978,4,14,t,Person,Male,id-67,
id-122594,a142f1175c8545da90caba5845f994ab,Tõnis Mägi,Mägi Tõnis,1948,11,18,,,,f,Person,Male,id-67,
id-743487,dd7f47cf6076444f8455500f653ec083,Eesti Raadio estraadiorkester,Eesti Raadio estraadiorkester,1944,9,25,1998,,,t,Orchestra,,id-67,
id-9555,f3d8c154208d4efab52d7e9f16adcdae,喜多郎,Kitaro,1953,2,4,,,,f,Person,Male,id-107,Kitaro new age keyboardist
id-120178,2faada0ed5364ce690ecae24159c3a66,Figure Four,Figure Four,1997,12,,2006,,,t,Group,,id-38,Canadian metalcore band
id-830764,9f63726832e94c2fb6de412a900d4606,BEK,BEK,,,,,,,f,,,,
id-303,b10bbbfccf9e42e0be17e2c3e1d2600d,The Beatles,Beatles The,1957,3,,1970,4,10,t,Group,,id-432,
id-31389,c30ebe30514f4e6d823a19adf0225a56,Annihilator,Annihilator,1984,,,,,,f,Group,,id-38,Canadian thrash metal band
id-665867,fb53f1d10bb545c892752ce9db46ea96,The Texas Drag Queen Massacre,Texas Drag Queen Massacre The,2004,,,2009,,,t,Group,,id-221,
id-308125,9b5db445f71747df9240959915c6a78b,Ardecore,Ardecore,2002,,,,,,f,Group,,id-105,
id-1811,d3b2711f2baa441abe9514945ca7e6ea,Roxette,Roxette,1986,,,2019,12,9,t,Group,,id-202,
id-82305,7ceb7a1f22fe4ec69cb5285b104f9cb5,Images,Images,1986,,,1999,,,t,Group,,id-73,French synth pop band
id-261245,885f0f99e94541819990bff2762ef9b8,The Count Basie Orchestra,Basie Count Orchestra The,1935,,,,,,f,Group,,id-222,
id-5199,01bdd90c59b74e1889347db4ac00d094,The Heptones,Heptones The,1965,,,,,,f,Group,,id-106,
id-40270,0db6e11e5a9a4bbaaba09916d54a0a0f,真田アサミ,Sanada Asami,1977,9,8,,,,f,Person,Female,id-107,
id-169887,45a40e2522a7469f98036dabaad57e0f,氷上恭子,Hikami Kyoko,1969,1,11,,,,f,Person,Female,id-107,
id-318061,8e7e370d1f624017bcf24a810bef7bf2,沢城みゆき,Sawashiro Miyuki,1985,6,2,,,,f,Person,Female,id-107,
id-277455,53d82a4450484fe884f6a0101ad7886e,SFH,SFH,,,,,,,f,Group,,id-81,
